id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt,bmi
39.0,2,5.645682809799976,0.0,163.0,48.0,2.0,124.72261112902244,613.5639335066128,4.0,18.06616733787497
40.0,2,0.0,0.0,163.0,48.0,2.0,87.0,250.0,4.0,18.06616733787497
41.0,1,0.0,1.0,165.0,47.0,3.1930757121686097,105.0,800.0,62.61703522828269,17.263544536271812
42.0,1,11.0,1.0,174.63687502964166,73.0,3.221220414878139,105.0,67.0,1.7,23.935965884915074
43.0,1,5.0,0.0,175.0,80.0,4.0,120.0,500.0,0.187,26.122448979591837
44.0,1,7.0,0.0,175.0,50.0,5.0,100.0,469.0,62.70169977076394,16.3265306122449
45.0,1,4.0,0.0,173.0,74.0,1.0,180.0,613.5608079500596,62.66233718048374,24.725182932941294
46.0,1,8.0,1.0,167.0,48.0,4.0,51.0,638.0,1.0,17.21108680841909
47.0,1,2.0,0.0,172.0,60.0,2.0,150.0,500.0,20.0,20.281233098972418
48.0,1,5.515778510086609,0.0,176.13895502398543,80.0,3.0,120.0,50.0,0.0,25.785713679805493
49.0,1,8.0,0.0,172.0,58.0,3.1707541653796487,200.0,613.4981847721383,200.0,19.60519199567334
50.0,1,1.0,0.0,170.0,70.0,1.0,180.0,613.5852086324911,13.1,24.221453287197235
51.0,1,0.0,1.0,171.6984131598721,65.0,2.0,123.9142018481726,399.0,3.7,22.048588583357322
52.0,1,5.0,1.0,172.0,64.62020337060683,3.2351923720458053,123.55207078494357,300.0,0.1,21.842956791038006
53.0,1,3.0,0.0,163.0,65.0,2.0,100.0,323.0,2.0,24.46460160337235
54.0,2,11.0,1.0,162.49058405527225,55.0,5.0,180.0,613.5580782863609,62.66127780423475,20.830816350036063
55.0,1,4.0,0.0,170.0,80.0,3.224842019613876,50.0,0.0,2.37,27.68166089965398
56.0,1,6.0,0.0,177.0,55.0,3.0,140.0,814.0,50.0,17.555619394171533
57.0,1,11.0,0.0,175.0,60.0,4.0,87.0,333.0,9.8,19.591836734693878
58.0,1,9.0,1.0,180.0,65.0,2.0,111.0,456.0,11.45,20.061728395061728
59.0,2,4.0,0.0,162.95856369476277,64.0,3.0,124.71848240855986,613.5634562358281,0.2,24.10047474534116
60.0,1,11.0,1.0,168.0,57.0,4.0,100.0,223.0,0.082,20.19557823129252
61.0,1,5.640570314455728,0.4765303531944371,169.52214656987502,62.61609527023337,3.221067591086291,124.57301016724662,613.5313187055486,62.66392138961431,21.78878911957492
62.0,1,5.639915696656845,0.4764432383330599,169.5261734442071,62.627913948528814,3.222163671488778,124.57234822483362,613.5311685131619,62.6639051954615,21.79186640343069
63.0,1,5.518182485225007,1.0,171.7328699508112,60.0,5.0,120.0,100.0,1.0,20.344376985487834
64.0,2,2.0,1.0,179.0,70.0,3.0,88.0,120.0,0.3,21.847008520333322
65.0,1,1.0,0.0,178.26119265029786,85.0,4.0,120.0,613.529937070929,62.66499394620235,26.748861992116655
66.0,1,1.0,1.0,183.0,80.0,3.2482149274582506,126.111652360829,1000.0,20.0,23.888440980620498
67.0,1,8.0,0.0,172.0,73.0,1.0,200.0,100.0,50.0,24.675500270416443
68.0,2,7.0,0.0,162.0,55.6953741050681,3.0,150.0,800.0,62.61491816882301,21.222136147335807
69.0,1,8.0,1.0,178.0,67.0,3.0,125.0,600.0,0.5,21.146319909102385
70.0,1,6.0,1.0,180.0,83.0,3.0,110.0,50.0,1.0,25.61728395061728
71.0,1,10.0,1.0,175.0,70.0,4.0,111.0,1.0,20.0,22.857142857142858
72.0,2,5.566812196084533,0.0,155.0,53.0,3.2284119935724087,123.39449681739964,300.0,62.74274244961419,22.060353798126947
73.0,1,6.0,1.0,180.0,75.0,2.0,150.0,500.0,5.0,23.148148148148145
74.0,1,7.0,0.0,170.0,65.0,4.0,87.0,200.0,10.0,22.49134948096886
75.0,1,11.0,0.0,164.0,71.0,1.0,95.0,150.0,20.0,26.397977394408095
76.0,1,7.0,0.0,170.0,60.0,4.0,120.0,650.0,5.0,20.761245674740486
77.0,2,10.0,0.0,160.0,50.0,5.0,88.0,536.0,10.0,19.531249999999996
78.0,2,8.0,0.0,156.0,48.0,2.0,180.0,100.0,2.0,19.72386587771203
79.0,1,6.0,1.0,170.0,74.0,3.0,99.0,99.0,10.0,25.605536332179934
80.0,1,3.0,0.0,168.0,73.0,2.0,180.0,150.0,8.0,25.86451247165533
81.0,1,4.0,0.0,172.0,75.0,3.265329636880134,111.0,20.0,1.0,25.351541373715524
82.0,1,8.0,1.0,170.0,70.0,4.0,188.0,500.0,1000.0,24.221453287197235
83.0,1,1.0,0.0,173.0,70.0,5.0,100.0,200.0,0.0,23.38868655818771
84.0,1,2.0,0.0,175.0,82.0,2.0,90.0,300.0,0.2,26.775510204081634
85.0,1,7.0,0.0,173.0,63.0,4.0,160.0,430.0,6.0,21.04981790236894
86.0,1,7.0,0.0,173.0,63.0,3.2771589232466334,160.0,613.5740231245785,6.0,21.04981790236894
87.0,1,8.0,0.0,182.0,75.0,1.0,124.70040408817438,613.5613138508256,0.0,22.6421929718633
88.0,2,5.492120121060599,1.0,158.92427840887052,50.0,3.2642916326843663,100.0,50.0,3.0,19.79654985325119
89.0,2,5.623025893496219,0.0,160.0,54.248190284879925,3.0,145.0,613.5357788320354,62.662058829719946,21.190699330031215
90.0,2,4.0,1.0,161.0,80.0,2.0,110.0,150.0,3.0,30.86300682844026
91.0,1,5.0,0.0,169.0,65.0,4.0,87.0,987.0,887.0,22.758306781975424
92.0,1,7.376222709733422,0.0,184.0,68.0,4.0,187.0,8787.0,60.58414828435328,20.085066162570886
93.0,2,1.0,0.0,165.0,47.0,3.0,110.0,899.0,2.0,17.263544536271812
94.0,1,2.0,1.0,162.0,50.0,2.0,140.0,1234.0,0.5,19.05197378448407
95.0,1,5.618313309293717,0.4735684479076121,169.65906029716595,63.01793033227732,3.258334324770856,124.5505041252044,613.5262121643998,62.66337078841877,21.893239161576425
96.0,2,5.0,0.0,155.0,50.08809692659405,4.0,180.0,300.0,0.0,20.848323382557354
97.0,1,5.617004073695952,0.4733942181848576,169.6671140458301,63.041567688868085,3.2605264855758302,124.5491802403784,613.5259117796263,62.66333840011316,21.89937189888574
98.0,1,0.0,1.0,178.0,68.0,5.0,120.0,1100.0,0.1,21.461936624163616
99.0,1,1.0,0.0,176.0,64.0,3.2812634465906285,100.0,120.0,5.0,20.66115702479339
100.0,1,5.490258676359617,0.0,169.43798724326183,55.0,3.2481884541325936,122.16949288966688,0.0,100.0,19.157600913029505
101.0,1,5.614914339698609,1.0,169.87,55.87,1.0,133.0,613.5290617524371,62.66269590233667,19.361780743764005
102.0,1,10.0,1.0,170.0,65.0,2.0,124.0,150.0,1.0,22.49134948096886
103.0,1,8.0,0.0,174.0,83.0,3.0,148.0,1915.0,20.7,27.414453692693883
104.0,1,5.0,1.0,172.0,68.0,3.0,140.0,530.0,0.2,22.985397512168742
105.0,1,10.0,0.0,172.0,66.0,3.0,187.0,888.0,32.0,22.30935640886966
106.0,2,5.61150350148259,0.0,161.61340461331565,60.0,2.0,135.0,613.5287935715593,62.66242459632617,22.971877495768958
107.0,1,1.0,0.0,168.0,61.9017516243063,5.0,130.0,400.0,62.71711034410734,21.93230995759152
108.0,1,11.0,0.0,176.0,63.0,2.0,100.0,800.0,1.0,20.33832644628099
109.0,1,7.0,0.0,178.0,87.0,4.0,180.0,512.0,0.87,27.458654210326976
110.0,1,4.0,1.0,166.0,55.0,4.0,110.0,866.0,2.0,19.959355494266223
111.0,1,1.0,0.0,176.0,58.0,4.0,88.0,400.0,0.01,18.72417355371901
112.0,1,2.0,1.0,173.0,69.0,4.0,120.0,280.0,2.0,23.054562464499313
113.0,1,6.0,0.0,168.0,70.0,3.3008652273006835,120.0,400.0,0.3,24.801587301587304
114.0,1,0.0,1.0,175.0,61.0,3.0,87.0,1031.0,2.0,19.918367346938776
115.0,1,6.0,0.0,165.0,62.0,3.0,87.0,300.0,0.87,22.77318640955005
116.0,1,6.0,0.0,165.0,62.0,3.0,87.0,613.5047467058861,62.66441934788724,22.77318640955005
117.0,1,8.0,1.0,176.0,60.0,3.0,100.0,500.0,0.0,19.369834710743802
118.0,2,10.0,0.0,157.25902412322338,42.0,3.3002419481156875,125.36639972758137,800.0,4.1,16.983145790284684
119.0,1,0.0,1.0,170.0,49.0,1.0,122.0,1029.0,9.0,16.955017301038065
120.0,1,4.0,1.0,172.0,58.0,3.0,88.0,600.0,0.2,19.60519199567334
121.0,1,6.0,0.0,182.0,74.15150531122644,5.0,145.0,500.0,20.0,22.386035898812473
122.0,1,8.0,0.0,174.9881480505762,72.0,5.0,120.0,250.0,0.5,23.51338888230661
123.0,2,8.0,1.0,155.0,47.0,3.0,124.0,280.0,0.5,19.562955254942764
124.0,1,7.0,1.0,174.0,86.0,5.0,100.0,5.0,0.1,28.405337561104506
125.0,1,4.0,1.0,160.0,55.0,1.0,100.0,20.0,2.0,21.484374999999996
126.0,1,5.0,0.0,165.0,68.0,4.0,123.17218864385976,250.0,62.75531834275389,24.977043158861342
127.0,1,5.597365539729473,0.4707807723435414,169.78792027579266,63.39612803773038,3.2934088976504468,124.5293219679882,613.5214060080243,62.66285257552886,21.99121155323141
128.0,1,1.0,1.0,171.57367912920375,62.0,4.0,110.0,262.0,0.12,21.061551542990678
129.0,1,8.0,1.0,170.4282856036753,61.0,2.0,87.0,200.0,3.5,21.00131477836148
130.0,2,5.64266239973048,1.0,152.7,40.0,4.0,100.0,877.0,0.65,17.15465219157115
131.0,1,8.0,0.0,174.0,67.08011021826884,3.326599313014595,150.0,600.0,2.0,22.156199702163047
132.0,1,5.594092450735059,0.4703451980366553,169.8080546474531,63.45522142920744,3.2988892996628825,124.52601225592316,613.5206550460907,62.66277160476481,22.006490599630993
133.0,1,8.0,0.0,183.9,59.0,3.0,180.0,3.0,333.0,17.44570615339625
134.0,1,5.592783215137294,0.4701709683139009,169.81610839611724,63.478858785798266,3.301081460467857,124.52468837109716,613.5203546613172,62.66273921645919,22.012600016155695
135.0,1,5.0,0.0,190.0,85.7881550709756,1.0,50.0,610.9360239933234,5000.0,23.764031875616514
136.0,1,5.533757462099878,0.0,165.0,80.0,2.0,130.0,400.0,0.5,29.384756657483933
137.0,1,1.0,0.0,172.0,66.0,3.31578369990802,180.0,100.0,62.79102211605663,22.30935640886966
138.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0,23.99945916711736
139.0,1,5.587033615457181,0.0,181.0,73.89362761966593,5.0,200.0,613.563383893952,50.0,22.55536388378436
140.0,1,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0,20.04744562130375
141.0,1,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0,24.96494647925858
142.0,1,9.0,1.0,167.0,63.0,5.0,145.0,1737.0,1.0,22.589551436050055
143.0,2,5.6824980796468045,0.0,155.0,48.0,3.0,126.46843404276056,1100.0,5.0,19.979188345473464
144.0,1,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5,24.3910588392529
145.0,2,7.0,0.0,160.0,55.0,5.0,146.0,500.0,8.2,21.484374999999996
146.0,1,9.0,1.0,168.0,63.0,2.0,80.0,328.0,2.0,22.321428571428577
147.0,2,6.0,0.0,168.0,49.0,1.0,87.0,2000.0,62.31120533361288,17.361111111111114
148.0,1,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0,19.003908350962746
149.0,2,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79,28.398718000730252
150.0,1,5.582309330355171,0.4687771305318656,169.8805383854306,63.66795763852481,3.3186187469076525,124.51409729248904,613.5179515831295,62.66248011001423,22.061430087355507
151.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0,23.99945916711736
152.0,1,1.0,0.0,174.43986426741742,73.0,4.0,101.0,400.0,15.0,23.990062530828073
153.0,1,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0,22.720438370810918
154.0,1,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0,20.37037037037037
155.0,2,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0,19.979188345473464
156.0,1,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015,26.840610467838083
157.0,1,5.576059411432252,1.0,178.3403190396337,85.0,4.0,90.0,613.5018958178406,62.66472120492225,26.725131280585668
158.0,1,5.0,1.0,180.0,66.0,2.0,180.0,0.0,0.0,20.37037037037037
159.0,1,11.0,0.0,178.0,63.0,4.0,130.0,200.0,4.0,19.883853048857468
160.0,1,1.0,1.0,180.0,73.23639747737623,4.0,122.25307110216622,10.0,62.81636854694319,22.60382638190624
161.0,2,11.0,1.0,161.0,50.0,2.0,120.0,150.0,0.5,19.28937926777516
162.0,1,5.565545667138013,1.0,164.0,66.0,3.352005798194344,115.0,623.0,1.0,24.538964901844146
163.0,1,5.0,0.0,180.0,70.0,3.316997165399053,100.0,100.0,100.0,21.604938271604937
164.0,1,9.0,0.0,200.0,100.0,1.0,200.0,10000.0,64.0,25.0
165.0,2,5.562812263451977,1.0,154.0,46.0,5.0,124.64843917776062,613.5462234503851,0.01,19.396188227357058
166.0,1,9.0,0.0,175.0,66.0,3.0,110.0,560.0,1.0,21.551020408163264
167.0,1,5.0,1.0,173.4819054738197,66.42489430265239,3.366551346226604,150.0,1212.0,1.0,22.07102510162922
168.0,1,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4,21.79930795847751
169.0,1,8.0,1.0,174.0,67.0,3.0,97.0,30.0,1.0,22.12973972783723
170.0,1,11.0,0.0,167.3663340399482,47.0,3.337105821183123,122.5337042330961,87.0,62.795440801586025,16.778829111182894
171.0,1,4.0,1.0,172.97074261171136,66.22832072558167,3.3426472109798984,124.44598675675252,599.0,62.66597094640886,22.135964179232452
172.0,2,11.0,0.0,160.3082409063979,54.0,3.3618981985047256,123.33981473113296,265.0,1.0,21.01270980397474
173.0,1,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77,19.031141868512112
174.0,1,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0,19.37919743392696
175.0,1,8.0,0.0,173.0,58.0,5.0,123.00974057417062,200.0,38.0,19.37919743392696
176.0,1,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41,15.047365001196951
177.0,1,1.0,1.0,172.0,53.0,3.0,100.0,100.0,5.0,17.915089237425637
178.0,2,0.0,0.0,163.0,55.0,3.0,110.0,300.0,0.0,20.70081674131507
179.0,1,1.0,0.0,179.0,72.28285501813598,4.0,101.0,400.0,15.0,22.5594878493605
180.0,1,1.0,1.0,180.0,80.0,4.0,101.0,803.0,0.0,24.691358024691358
181.0,2,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003,23.83300460223537
182.0,1,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5,20.983987603305785
183.0,2,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0,23.244594535327398
184.0,1,8.0,1.0,170.0,63.758542763379765,3.370922506437701,120.0,413.0,19.59,22.061779502899576
185.0,2,6.0,1.0,158.0,49.0,5.0,130.0,403.0,0.0,19.62826470116968
186.0,1,6.0,0.0,173.7053522374711,66.5764793530871,5.0,124.49029579211329,613.5128778561879,62.6620562293678,22.0645169978036
187.0,1,8.0,1.0,167.0,67.0,3.3819978249415747,130.0,300.0,3.0,24.023808670084982
188.0,1,8.0,0.0,167.0,67.0,2.0,130.0,300.0,3.0,24.023808670084982
189.0,1,11.0,0.0,173.67501762832353,66.24292763485683,5.0,132.0,250.0,62.75407337169815,21.9616423545017
190.0,1,11.0,1.0,181.0,73.30237422440537,4.0,128.0,613.5466887989475,1.2,22.374889113398666
191.0,1,5.0,0.0,190.0,86.49449690076632,1.0,50.0,2.0,5000.0,23.95969443234524
192.0,1,6.0,0.0,165.0,80.0,2.0,123.83244367594378,400.0,0.5,29.384756657483933
193.0,1,1.0,1.0,172.0,66.0,5.0,180.0,100.0,5.0,22.30935640886966
194.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0,23.99945916711736
195.0,1,1.0,0.0,181.0,70.0,5.0,200.0,100.0,50.0,21.36686914318855
196.0,1,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0,20.04744562130375
197.0,1,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0,24.96494647925858
198.0,1,9.0,0.0,167.0,63.0,3.397612793360688,145.0,1737.0,1.0,22.589551436050055
199.0,2,4.0,0.0,155.0,48.0,3.0,133.0,1100.0,5.0,19.979188345473464
200.0,1,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5,24.3910588392529
201.0,2,7.0,0.0,160.0,55.0,5.0,124.60585228720294,613.5373972364948,8.2,21.484374999999996
202.0,1,5.4763905533447295,1.0,168.0,62.40969188294092,3.3974064634581578,123.55302965170227,328.0,2.0,22.112277452856056
203.0,1,5.54761458701439,0.4641600428788734,170.09396272503116,64.29434758818151,3.3767110082394742,124.47901434459972,613.5099913866328,62.6616218199153,22.222606464150036
204.0,1,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0,19.003908350962746
205.0,2,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79,28.398718000730252
206.0,2,6.0,0.0,168.0,49.0,1.0,129.6560539573855,2000.0,62.3084454266564,17.361111111111114
207.0,1,11.0,0.0,172.0,65.48367351336456,3.3988306274274858,100.0,80.0,3.0,22.134827445025884
208.0,1,5.535166770771254,0.0,179.0,73.0,4.0,101.0,613.523685120851,15.0,22.783308885490467
209.0,1,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0,22.720438370810918
210.0,1,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0,20.37037037037037
211.0,2,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0,19.979188345473464
212.0,1,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015,26.840610467838083
213.0,1,1.0,1.0,185.0,85.0,4.0,90.0,100.0,10.0,24.835646457268076
214.0,1,5.0,1.0,172.90835125828178,66.0,3.423485125676849,180.0,0.0,0.0,22.07557356648287
215.0,1,11.0,0.0,172.03488403522735,63.0,4.0,123.06172552138662,200.0,4.0,21.286659406503432
216.0,1,5.40957898900566,1.0,180.0,66.0,3.4036854344020018,180.0,10.0,62.81280721347772,20.37037037037037
217.0,2,11.0,0.0,158.7025778180163,50.0,2.0,124.61291535106994,613.538773820361,0.5,19.8518983222625
218.0,1,5.5269078789049,1.0,164.0,66.0,2.0,115.0,613.5346681261606,1.0,24.538964901844146
219.0,1,5.0,0.0,180.0,70.0,4.0,100.0,100.0,100.0,21.604938271604937
220.0,1,9.0,0.0,200.0,100.0,3.4197609730383403,200.0,613.5464975447951,64.0,25.0
221.0,2,4.0,1.0,154.0,46.0,5.0,120.0,70.0,0.01,19.396188227357058
222.0,1,9.0,0.0,175.0,66.0,3.418906065808081,110.0,560.0,1.0,21.551020408163264
223.0,1,5.0,1.0,172.0,70.0,3.0,150.0,1212.0,1.0,23.661438615467823
224.0,1,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4,21.79930795847751
225.0,1,8.0,1.0,174.0,67.0,3.4194786865090427,97.0,30.0,1.0,22.12973972783723
226.0,1,11.0,1.0,167.0,47.0,2.0,87.0,87.0,0.0,16.85252249991036
227.0,1,4.0,1.0,165.0,57.0,5.0,180.0,599.0,0.3,20.936639118457304
228.0,2,11.0,0.0,162.0,54.0,4.0,110.0,265.0,1.0,20.576131687242793
229.0,1,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77,19.031141868512112
230.0,1,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0,19.37919743392696
231.0,1,5.436500101301516,1.0,173.0,58.0,5.0,130.0,200.0,38.0,19.37919743392696
232.0,1,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41,15.047365001196951
233.0,1,1.0,0.0,172.0,53.0,3.4256942733104023,100.0,100.0,5.0,17.915089237425637
234.0,2,0.0,0.0,160.184747857574,55.0,3.4284029218095746,110.0,613.5295457652504,0.0,21.434845898299468
235.0,1,5.471832440256516,0.0,174.72149613827804,73.0,4.0,123.77032521578975,400.0,15.0,23.912786167226166
236.0,1,1.0,1.0,180.0,73.58549670255893,3.435413337332161,101.0,803.0,0.0,22.711573056345348
237.0,2,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003,23.83300460223537
238.0,1,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5,20.983987603305785
239.0,2,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0,23.244594535327398
240.0,1,8.0,1.0,170.0,80.0,2.0,120.0,413.0,19.59,27.68166089965398
241.0,2,6.0,1.0,158.0,53.63782117486919,3.4388150876860584,130.0,403.0,0.0,21.48606840845585
242.0,1,6.0,0.0,169.53513119047798,55.0,3.44125739381411,124.59494433632425,613.5355940085243,1.1,19.135652520767746
243.0,1,5.453953404314087,1.0,172.41764118925957,67.0,2.0,130.0,300.0,62.74055652646017,22.53779395133776
244.0,1,8.0,1.0,167.0,67.0,2.0,124.58951832946384,613.5346204036754,3.0,24.023808670084982
245.0,1,11.0,1.0,180.0,76.0,5.0,132.0,250.0,5.0,23.456790123456788
246.0,1,11.0,0.0,181.0,72.0,4.0,128.0,157.0,1.2,21.97735111870822
247.0,1,0.0,1.0,170.0,63.0,5.0,140.0,312.0,3.0,21.79930795847751
248.0,1,1.0,1.0,176.0,82.0,1.0,180.0,1.0,100.0,26.47210743801653
249.0,1,4.0,1.0,178.0,90.0,5.0,100.0,666.0,0.1,28.40550435551067
250.0,1,5.0,1.0,175.0,75.0,1.0,130.0,495.0,0.8,24.489795918367346
251.0,1,1.0,1.0,173.36616908037695,67.51699315993982,3.0,131.0,1234.0,62.50302867927438,22.46386020489223
252.0,1,3.0,1.0,169.7227498279739,56.0,3.452539082701123,123.41935096191987,300.0,0.2,19.440521368043843
253.0,1,5.514883697070257,0.4598042998100131,170.2953064416354,64.88528150295191,3.4315150283638345,124.4459172239494,613.5024817672962,62.660812112274805,22.373855882934606
254.0,1,5.514229079271375,0.4597171849486358,170.2993333159675,64.89710018124735,3.432611108766322,124.4452552815364,613.5023315749096,62.66079591812199,22.376872941806326
255.0,1,9.0,0.0,182.0109445375052,100.0,3.0,124.5873990112248,613.5364438522741,1.0,30.185960065354617
256.0,1,5.50033022299923,0.0,171.0,73.0,3.271325024024793,121.89211754828322,200.0,500.0,24.96494647925858
257.0,1,0.0,1.0,172.1556128193519,66.0,3.0,94.87,613.512147875158,15.6,22.2690434294824
258.0,1,6.0,1.0,166.0,67.0,2.0,87.0,200.0,0.5,24.31412396574249
259.0,1,2.0,0.0,171.0,66.49531596379352,3.4491817095670942,180.0,480.0,62.692398043516775,22.74043841311635
260.0,1,7.0,1.0,175.12867987096394,78.0,2.0,100.0,3.0,60.0,25.431973055690865
261.0,1,5.500983926056869,0.0,176.33480276126966,80.0,3.4546588869795443,100.0,613.5127095811538,20.0,25.728467246929725
262.0,1,6.0,1.0,171.0,56.0,3.0,100.0,200.0,2.0,19.15119181970521
263.0,2,9.0,0.0,147.0,40.0,3.2712544512024286,168.0,1033.0,520.0,18.510805682817345
264.0,1,2.0,0.0,178.2210995223284,87.0,3.0,124.43901173915252,613.5022017064618,62.66155987857072,27.39056654312801
265.0,1,5.507028283483665,0.4587589214734865,170.34362893362044,65.02710564249686,3.444667993193681,124.43797391499332,613.5006794586554,62.660617782441086,22.410040112291252
266.0,1,5.506373665684783,0.4586718066121093,170.34765580795252,65.03892432079225,3.4457640735961683,124.43731197258032,613.5005292662688,62.66060158828827,22.41305344893427
267.0,1,5.5057190478859,0.4585846917507321,170.3516826822846,65.05074299908769,3.446860153998656,124.43665003016731,613.5003790738821,62.66058539413547,22.41606647561181
268.0,2,4.0,1.0,167.0,61.93742453139278,3.4703618737773487,126.11030847460476,1024.0,1.4,22.208549797910567
