id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt
40.0,2.0,0.0,0.0,163.0,48.0,2.0,87.0,250.0,4.0
41.0,1.0,0.0,1.0,165.0,47.0,3.2,105.0,800.0,3.1399999999999997
42.0,1.0,11.0,1.0,172.4,73.0,3.4,105.0,67.0,1.7
43.0,1.0,5.0,0.0,175.0,80.0,4.0,120.0,500.0,0.187
44.0,1.0,7.0,0.0,175.0,50.0,5.0,100.0,469.0,37.53
45.0,1.0,4.0,0.0,173.0,74.0,1.0,180.0,469.7,7.55
46.0,1.0,8.0,1.0,167.0,48.0,4.0,51.0,638.0,1.0
47.0,1.0,2.0,0.0,172.0,60.0,2.0,150.0,500.0,20.0
48.0,1.0,3.5,0.0,174.3,80.0,3.0,120.0,50.0,0.0
49.0,1.0,8.0,0.0,172.0,58.0,3.1,200.0,1029.9,200.0
50.0,1.0,1.0,0.0,170.0,70.0,1.0,180.0,466.3,13.1
51.0,1.0,0.0,1.0,172.9,65.0,2.0,116.2,399.0,3.7
52.0,1.0,5.0,1.0,172.0,59.9,3.9,115.7,300.0,0.1
53.0,1.0,3.0,0.0,163.0,65.0,2.0,100.0,323.0,2.0
54.0,2.0,11.0,1.0,161.2,55.0,5.0,180.0,1917.9,9.347
55.0,1.0,4.0,0.0,170.0,80.0,3.3,50.0,0.0,2.37
56.0,1.0,6.0,0.0,177.0,55.0,3.0,140.0,814.0,50.0
57.0,1.0,11.0,0.0,175.0,60.0,4.0,87.0,333.0,9.8
58.0,1.0,9.0,1.0,180.0,65.0,2.0,111.0,456.0,11.45
59.0,2.0,4.0,0.0,163.4,64.0,3.0,120.4,375.0,0.2
60.0,1.0,11.0,1.0,168.0,57.0,4.0,100.0,223.0,0.082
61.0,1.1,3.8,0.7,170.087,60.7,3.1,108.4,360.7,7.17
62.0,1.0,5.9,0.5,169.7,65.1,2.9,121.6,464.8,3.529
63.0,1.0,4.3,1.0,172.2,60.0,5.0,120.0,100.0,1.0
64.0,2.0,2.0,1.0,179.0,70.0,3.0,88.0,120.0,0.3
65.0,1.0,1.0,0.0,175.0,85.0,4.0,120.0,245.1,14.2584
66.0,1.0,1.0,1.0,183.0,80.0,3.7,108.674,1000.0,20.0
67.0,1.0,8.0,0.0,172.0,73.0,1.0,200.0,100.0,50.0
68.0,2.0,7.0,0.0,162.0,51.7,3.0,150.0,800.0,15.939999999999998
69.0,1.0,8.0,1.0,178.0,67.0,3.0,125.0,600.0,0.5
70.0,1.0,6.0,1.0,180.0,83.0,3.0,110.0,50.0,1.0
71.0,1.0,10.0,1.0,175.0,70.0,4.0,111.0,1.0,20.0
72.0,2.0,5.5,0.0,155.0,53.0,3.6,138.8,300.0,57.42
73.0,1.0,6.0,1.0,180.0,75.0,2.0,150.0,500.0,5.0
74.0,1.0,7.0,0.0,170.0,65.0,4.0,87.0,200.0,10.0
75.0,1.0,11.0,0.0,164.0,71.0,1.0,95.0,150.0,20.0
76.0,1.0,7.0,0.0,170.0,60.0,4.0,120.0,650.0,5.0
77.0,2.0,10.0,0.0,160.0,50.0,5.0,88.0,536.0,10.0
78.0,2.0,8.0,0.0,156.0,48.0,2.0,180.0,100.0,2.0
79.0,1.0,6.0,1.0,170.0,74.0,3.0,99.0,99.0,10.0
80.0,1.0,3.0,0.0,168.0,73.0,2.0,180.0,150.0,8.0
81.0,1.0,4.0,0.0,172.0,75.0,3.2,111.0,20.0,1.0
82.0,1.0,8.0,1.0,170.0,70.0,4.0,188.0,500.0,1000.0
83.0,1.0,1.0,0.0,173.0,70.0,5.0,100.0,200.0,0.0
84.0,1.0,2.0,0.0,175.0,82.0,2.0,90.0,300.0,0.2
85.0,1.0,7.0,0.0,173.0,63.0,4.0,160.0,430.0,6.0
86.0,1.0,7.0,0.0,173.0,63.0,4.0,160.0,430.0,6.0
87.0,1.0,8.0,0.0,182.0,75.0,1.0,164.7,537.7,0.0
88.0,2.0,8.9,1.0,159.4,50.0,2.9,100.0,50.0,3.0
89.0,2.0,6.6,0.0,160.0,52.1,3.0,145.0,828.8,17.399999999999995
90.0,2.0,4.0,1.0,161.0,80.0,2.0,110.0,150.0,3.0
91.0,1.0,5.0,0.0,169.0,65.0,4.0,87.0,987.0,887.0
92.0,1.0,8.3,0.0,184.0,68.0,4.0,187.0,8787.0,559.4
93.0,2.0,1.0,0.0,165.0,47.0,3.0,110.0,899.0,2.0
94.0,1.0,2.0,1.0,162.0,50.0,2.0,140.0,1234.0,0.5
95.0,1.0,5.6,0.2,170.3,66.1,3.2,131.7,377.6,10.13
96.0,2.0,5.0,0.0,155.0,51.9,4.0,180.0,300.0,0.0
97.0,1.0,4.5,0.6,172.6,70.8,3.5,119.1,253.0,6.7887
98.0,1.0,0.0,1.0,178.0,68.0,5.0,120.0,1100.0,0.1
99.0,1.0,1.0,0.0,176.0,64.0,3.8,100.0,120.0,5.0
100.0,1.0,5.6,0.0,174.6,55.0,4.3,111.7,0.0,100.0
101.0,1.0,4.2,1.0,169.87,55.87,1.0,133.0,599.2,11.170715
102.0,1.0,10.0,1.0,170.0,65.0,2.0,124.0,150.0,1.0
103.0,1.0,8.0,0.0,174.0,83.0,3.0,148.0,1915.0,20.7
104.0,1.0,5.0,1.0,172.0,68.0,3.0,140.0,530.0,0.2
105.0,1.0,10.0,0.0,172.0,66.0,3.0,187.0,888.0,32.0
106.0,2.0,5.8,0.0,163.1,60.0,2.0,135.0,455.0,3.6700000000000004
107.0,1.0,1.0,0.0,168.0,69.5,5.0,130.0,400.0,2.1800351000000004
108.0,1.0,11.0,0.0,176.0,63.0,2.0,100.0,800.0,1.0
109.0,1.0,7.0,0.0,178.0,87.0,4.0,180.0,512.0,0.87
110.0,1.0,4.0,1.0,166.0,55.0,4.0,110.0,866.0,2.0
111.0,1.0,1.0,0.0,176.0,58.0,4.0,88.0,400.0,0.01
112.0,1.0,2.0,1.0,173.0,69.0,4.0,120.0,280.0,2.0
113.0,1.0,6.0,0.0,168.0,70.0,2.6,120.0,400.0,0.3
114.0,1.0,0.0,1.0,175.0,61.0,3.0,87.0,1031.0,2.0
115.0,1.0,6.0,0.0,165.0,62.0,3.0,87.0,300.0,0.87
116.0,1.0,6.0,0.0,165.0,62.0,3.0,87.0,300.0,0.8699999999999999
117.0,1.0,8.0,1.0,176.0,60.0,3.0,100.0,500.0,0.0
118.0,2.0,10.0,0.0,154.87,42.0,3.9,160.3,800.0,4.1
119.0,1.0,0.0,1.0,170.0,49.0,1.0,122.0,1029.0,9.0
120.0,1.0,4.0,1.0,172.0,58.0,3.0,88.0,600.0,0.2
121.0,1.0,6.0,0.0,182.0,68.6,5.0,145.0,500.0,20.0
122.0,1.0,8.0,0.0,177.9,72.0,5.0,120.0,250.0,0.5
123.0,2.0,8.0,1.0,155.0,47.0,3.0,124.0,280.0,0.5
124.0,1.0,7.0,1.0,174.0,86.0,5.0,100.0,5.0,0.1
125.0,1.0,4.0,1.0,160.0,55.0,1.0,100.0,20.0,2.0
126.0,1.0,5.0,0.0,165.0,68.0,4.0,143.1,250.0,54.65
127.0,1.0,3.7,0.4,174.3,66.9,3.4,122.4,315.3,1.5174
128.0,1.0,1.0,1.0,172.4,62.0,4.0,110.0,262.0,0.12
129.0,1.0,8.0,1.0,168.8,61.0,2.0,87.0,200.0,3.5
130.0,2.0,6.7,1.0,152.7,40.0,4.0,100.0,877.0,0.65
131.0,1.0,8.0,0.0,174.0,65.0,3.3,150.0,600.0,2.0
132.0,1.0,6.3,0.6,167.7,67.1,2.5,121.3,481.1,2.939
133.0,1.0,8.0,0.0,183.9,59.0,3.0,180.0,3.0,333.0
134.0,1.0,6.1,0.8,171.3,66.6,3.0,113.7,313.6,1.174
135.0,1.0,5.0,0.0,190.0,72.0,1.0,50.0,2.0,5000.0
136.0,1.0,6.2,0.0,165.0,80.0,2.0,130.0,400.0,0.5
137.0,1.0,1.0,0.0,172.0,66.0,3.7,180.0,100.0,51.38199999999999
138.0,1.0,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0
139.0,1.0,3.0,0.0,181.0,68.1,5.0,200.0,453.3,50.0
140.0,1.0,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0
141.0,1.0,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0
142.0,1.0,9.0,1.0,167.0,63.0,5.0,145.0,1737.0,1.0
143.0,2.0,4.8,0.0,155.0,48.0,3.0,135.6,1100.0,5.0
144.0,1.0,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5
145.0,2.0,7.0,0.0,160.0,55.0,5.0,146.0,500.0,8.2
146.0,1.0,9.0,1.0,168.0,63.0,2.0,80.0,328.0,2.0
147.0,2.0,6.0,0.0,168.0,49.0,1.0,87.0,2000.0,271.0
148.0,1.0,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0
149.0,2.0,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79
150.0,1.0,3.7,0.7,176.5,71.3,3.3,124.9,531.7,2.5200299999999998
151.0,1.0,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0
152.0,1.0,1.0,0.0,178.4,73.0,4.0,101.0,400.0,15.0
153.0,1.0,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0
154.0,1.0,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0
155.0,2.0,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0
156.0,1.0,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015
157.0,1.0,2.8,1.0,182.9,85.0,4.0,90.0,361.8,9.469014999999999
158.0,1.0,5.0,1.0,180.0,66.0,2.0,180.0,0.0,0.0
159.0,1.0,11.0,0.0,178.0,63.0,4.0,130.0,200.0,4.0
160.0,1.0,1.0,1.0,180.0,75.3,4.0,132.3,10.0,2.0000299999999998
161.0,2.0,11.0,1.0,161.0,50.0,2.0,120.0,150.0,0.5
162.0,1.0,7.0,1.0,164.0,66.0,2.1,115.0,623.0,1.0
163.0,1.0,5.0,0.0,180.0,70.0,4.0,100.0,100.0,100.0
164.0,1.0,9.0,0.0,200.0,100.0,1.0,200.0,10000.0,64.0
165.0,2.0,4.8,1.0,154.0,46.0,5.0,136.0,660.2,0.01
166.0,1.0,9.0,0.0,175.0,66.0,3.0,110.0,560.0,1.0
167.0,1.0,5.0,1.0,174.9,69.1,2.9,150.0,1212.0,1.0
168.0,1.0,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4
169.0,1.0,8.0,1.0,174.0,67.0,3.0,97.0,30.0,1.0
170.0,1.0,11.0,0.0,168.5,47.0,3.2,120.1,87.0,38.799
171.0,1.0,4.0,1.0,168.7,59.5,2.8,83.5,599.0,3.9659999999999997
172.0,2.0,11.0,0.0,161.8,54.0,3.7,112.3,265.0,1.0
173.0,1.0,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77
174.0,1.0,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0
175.0,1.0,8.0,0.0,173.0,58.0,5.0,153.1,200.0,38.0
176.0,1.0,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41
177.0,1.0,1.0,1.0,172.0,53.0,3.0,100.0,100.0,5.0
178.0,2.0,0.0,0.0,163.0,55.0,3.0,110.0,300.0,0.0
179.0,1.0,1.0,0.0,179.0,73.0,4.0,101.0,400.0,15.0
180.0,1.0,1.0,1.0,180.0,80.0,4.0,101.0,803.0,0.0
181.0,2.0,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003
182.0,1.0,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5
183.0,2.0,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0
184.0,1.0,8.0,1.0,170.0,73.387,2.0,120.0,413.0,19.59
185.0,2.0,6.0,1.0,158.0,49.0,5.0,130.0,403.0,0.0
186.0,1.0,6.0,0.0,174.8,63.6,5.0,141.1,470.9,14.760000000000002
187.0,1.0,8.0,1.0,167.0,67.0,2.2,130.0,300.0,3.0
188.0,1.0,8.0,0.0,167.0,67.0,2.0,130.0,300.0,3.0
189.0,1.0,11.0,0.0,172.9,58.8,5.0,132.0,250.0,25.009999999999998
190.0,1.0,11.0,1.0,181.0,71.6,4.0,128.0,465.2,1.2
191.0,1.0,5.0,0.0,190.0,72.0,1.0,50.0,2.0,5000.0
192.0,1.0,6.0,0.0,165.0,80.0,2.0,133.5,400.0,0.5
193.0,1.0,1.0,1.0,172.0,66.0,5.0,180.0,100.0,5.0
194.0,1.0,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0
195.0,1.0,1.0,0.0,181.0,70.0,5.0,200.0,100.0,50.0
196.0,1.0,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0
197.0,1.0,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0
198.0,1.0,9.0,0.0,167.0,63.0,4.7,145.0,1737.0,1.0
199.0,2.0,4.0,0.0,155.0,48.0,3.0,133.0,1100.0,5.0
200.0,1.0,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5
201.0,2.0,7.0,0.0,160.0,55.0,5.0,146.2,480.6,8.2
202.0,1.0,6.9,1.0,168.0,59.5,2.3,99.5,328.0,2.0
203.0,1.0,5.7,0.3,178.2,72.2,3.7,131.8,340.3,14.9090351
204.0,1.0,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0
205.0,2.0,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79
206.0,2.0,6.0,0.0,168.0,49.0,1.0,139.8,2000.0,9.379999999999999
207.0,1.0,11.0,0.0,172.0,70.2,3.0,100.0,80.0,3.0
208.0,1.0,3.2,0.0,179.0,73.0,4.0,101.0,345.0,15.0
209.0,1.0,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0
210.0,1.0,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0
211.0,2.0,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0
212.0,1.0,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015
213.0,1.0,1.0,1.0,185.0,85.0,4.0,90.0,100.0,10.0
214.0,1.0,5.0,1.0,173.8,66.0,4.3,180.0,0.0,0.0
215.0,1.0,11.0,0.0,177.3,63.0,4.0,128.2,200.0,4.0
216.0,1.0,3.4,1.0,180.0,66.0,3.5,180.0,10.0,2.08
217.0,2.0,11.0,0.0,163.6,50.0,2.0,130.9,1546.8,0.5
218.0,1.0,6.8,1.0,164.0,66.0,2.0,115.0,483.8,1.0
219.0,1.0,5.0,0.0,180.0,70.0,4.0,100.0,100.0,100.0
220.0,1.0,9.0,0.0,200.0,100.0,1.0,200.0,10000.0,64.0
221.0,2.0,4.0,1.0,154.0,46.0,5.0,120.0,70.0,0.01
222.0,1.0,9.0,0.0,175.0,66.0,3.3,110.0,560.0,1.0
223.0,1.0,5.0,1.0,172.0,70.0,3.0,150.0,1212.0,1.0
224.0,1.0,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4
225.0,1.0,8.0,1.0,174.0,67.0,3.4,97.0,30.0,1.0
226.0,1.0,11.0,1.0,167.0,47.0,2.0,87.0,87.0,0.0
227.0,1.0,4.0,1.0,165.0,57.0,5.0,180.0,599.0,0.3
228.0,2.0,11.0,0.0,162.0,54.0,4.0,110.0,265.0,1.0
229.0,1.0,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77
230.0,1.0,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0
231.0,1.0,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0
232.0,1.0,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41
233.0,1.0,1.0,0.0,172.0,53.0,3.2,100.0,100.0,5.0
234.0,2.0,0.0,0.0,161.8,55.0,3.3,110.0,336.5,0.0
235.0,1.0,3.9,0.0,179.0,73.0,4.0,108.6,400.0,15.0
236.0,1.0,1.0,1.0,180.0,75.6,3.8,101.0,803.0,0.0
237.0,2.0,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003
238.0,1.0,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5
239.0,2.0,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0
240.0,1.0,8.0,1.0,170.0,80.0,2.0,120.0,413.0,19.59
241.0,2.0,6.0,1.0,158.0,50.3,4.4,130.0,403.0,0.0
242.0,1.0,6.0,0.0,177.4,55.0,3.8,134.0,499.1,1.1
243.0,1.0,8.0,1.0,167.0,67.0,2.0,130.0,300.0,3.0
244.0,1.0,8.0,1.0,167.0,67.0,2.0,130.0,300.0,3.0
245.0,1.0,11.0,1.0,180.0,76.0,5.0,132.0,250.0,5.0
246.0,1.0,11.0,0.0,181.0,72.0,4.0,128.0,157.0,1.2
247.0,1.0,0.0,1.0,170.0,63.0,5.0,140.0,312.0,3.0
248.0,1.0,1.0,1.0,176.0,82.0,1.0,180.0,1.0,100.0
249.0,1.0,4.0,1.0,178.0,90.0,5.0,100.0,666.0,0.1
250.0,1.0,5.0,1.0,175.0,75.0,1.0,130.0,495.0,0.8
251.0,1.0,1.0,1.0,174.5,70.7,3.0,131.0,1234.0,2.9027000000000003
252.0,1.0,3.0,1.0,169.6,56.0,2.6,99.3,300.0,0.2
253.0,1.0,5.0,0.5,178.4,71.2,3.6,125.3,475.7,4.0920000000000005
254.0,1.0,4.3,0.4,179.9,81.6,3.7,113.1,417.4,9.02
255.0,1.0,9.0,0.0,177.8,100.0,3.0,130.4,1281.6,1.0
256.0,1.0,6.6,0.0,171.0,73.0,2.7,139.2,200.0,500.0
257.0,1.0,0.0,1.0,174.2,66.0,3.0,94.87,440.4,15.6
258.0,1.0,6.0,1.0,166.0,67.0,2.0,87.0,200.0,0.5
259.0,1.0,2.0,0.0,171.0,66.7,3.1,180.0,480.0,22.732
260.0,1.0,7.0,1.0,170.3,78.0,2.0,100.0,3.0,60.0
261.0,1.0,2.1,0.0,175.1,80.0,3.7,100.0,340.8,20.0
262.0,1.0,6.0,1.0,171.0,56.0,3.0,100.0,200.0,2.0
263.0,2.0,9.0,0.0,147.0,40.0,3.0,168.0,1033.0,520.0
264.0,1.0,2.0,0.0,177.2,87.0,3.0,139.8,714.5,68.53999999999999
265.0,1.0,5.6,0.2,178.0,74.3,3.8,117.0,338.4,20.6690351
266.0,1.0,6.0,0.3,176.2,72.4,3.1,146.3,495.4,58.245999999999995
267.0,1.0,5.6,0.3,177.8,65.1,3.8,135.1,390.5,24.517
268.0,2.0,4.0,1.0,167.0,54.8,3.3,132.7,1024.0,1.4
269.0,1.0,3.0,0.0,176.0,76.0,4.0,100.0,10.0,10.0
270.0,1.0,11.0,0.0,180.0,100.0,5.0,120.0,1517.1,0.0
271.0,1.0,3.6,0.2,176.6,77.1,3.1,127.1,354.2,2.12
272.0,1.0,4.0,0.0,168.0,62.0,2.0,120.0,900.0,0.3
273.0,1.0,5.0,0.0,163.0,51.0,2.0,126.0,1200.0,3.0
274.0,1.0,4.0,1.0,174.5,68.0,3.2,128.5,250.0,1.0
275.0,1.0,5.0,0.0,163.0,51.0,2.0,126.0,1200.0,3.0
276.0,1.0,0.0,0.0,160.0,55.5,2.0,87.0,500.0,0.5
277.0,1.0,3.8,1.0,177.0,76.0,1.0,185.0,400.0,135.76
278.0,2.0,3.0,0.0,158.9,64.6,3.0,159.3,0.0,10.0
279.0,2.0,9.0,0.0,170.0,60.0,4.0,87.0,87.0,87.0
280.0,1.0,3.8,0.0,177.0,69.6,1.0,163.1,600.0,20.0
281.0,1.0,0.0,0.0,174.0,80.0,4.0,130.0,255.0,0.3
282.0,1.0,0.0,0.0,174.0,80.0,4.0,130.0,255.0,0.3
283.0,1.0,4.0,0.0,176.0,77.3,2.9,180.0,500.0,1.0
284.0,1.0,11.0,1.0,173.0,72.0,5.0,140.0,1300.0,5.0
285.0,2.0,6.1,1.0,155.0,46.0,2.0,87.0,530.8,1.1
286.0,1.0,9.0,0.0,170.0,63.0,2.0,130.0,500.0,6.0
287.0,2.0,4.0,1.0,165.3,54.9,4.0,120.9,771.8,3.0
288.0,1.0,10.0,0.0,177.47,60.0,5.0,199.0,3778.4,999.0
289.0,1.0,9.0,1.0,184.0,64.1,5.0,183.0,700.0,508.38
290.0,1.0,0.0,0.0,175.0,70.0,4.0,50.0,315.0,3.946999999999999
291.0,1.0,1.0,1.0,170.0,61.0,3.0,88.0,500.0,2.0
292.0,1.0,8.8,0.1,176.48,58.8,3.1,137.2,741.3,112.0
293.0,1.0,0.0,0.0,180.0,62.0,2.0,100.0,472.7,0.0
294.0,1.0,10.0,0.0,174.2,65.8,4.0,110.4,1287.0,150.42000000000002
295.0,1.0,7.4,0.0,172.4,67.2,2.0,140.0,617.3,4.0
296.0,1.0,2.0,0.0,150.0,40.0,3.0,180.5,1500.0,151.487
297.0,1.0,5.0,0.0,172.0,72.0,3.0,100.0,122.0,1.0
298.0,1.0,7.1,0.3,173.8,62.6,2.9,115.5,417.7,110.00999999999999
299.0,2.0,5.0,1.0,168.0,58.0,3.0,87.0,255.0,1.0
300.0,1.0,3.0,0.0,177.0,58.0,2.0,150.0,2355.0,100.0
301.0,1.0,9.0,0.0,170.0,68.0,5.0,144.5,1300.0,5.0
302.0,2.0,6.0,0.0,150.0,44.0,2.7,160.0,825.0,125.0
303.0,1.0,4.6,0.4,176.4,72.1,3.0,138.4,704.3,5.026000000000001
304.0,2.0,7.6,1.0,153.3,78.0,2.5,200.0,458.0,999.0
305.0,2.0,2.0,1.0,161.0,53.0,4.0,200.0,200.0,1.0
306.0,1.0,8.0,1.0,170.7,58.0,3.3,50.0,666.0,0.0
307.0,1.0,9.6,0.2,176.8,67.8,3.8,120.8,573.0,2.9989999999999997
308.0,1.0,7.5,0.2,175.4,63.9,3.4,109.8,535.1,12.430000000000001
309.0,1.0,5.0,0.0,177.0,68.0,3.8,100.0,355.0,8.0
310.0,1.0,7.0,1.0,168.67399999999998,60.0,1.0,84.8,0.0,7.0
311.0,1.0,4.0,0.0,180.0,110.0,3.0,140.0,250.0,0.5
312.0,1.0,1.0,1.0,175.0,80.0,5.0,151.0,1234.0,5.87
313.0,1.0,4.0,0.0,178.0,82.0,5.0,123.0,513.0,0.5
314.0,1.0,6.0,0.0,173.5,76.3,3.0,110.0,1459.0,3.0
315.0,1.0,4.0,1.0,180.0,68.0,4.0,125.0,400.0,3.0
316.0,1.0,8.0,1.0,180.0,80.0,3.0,109.4,700.0,10.0
317.0,1.0,4.4,0.3,176.9,70.2,3.3,129.5,611.1,92.09
318.0,1.0,3.3,1.0,179.7,82.0,4.0,140.0,398.9,12.49
319.0,1.0,0.0,0.0,181.0,65.0,4.0,120.0,800.0,2.0
320.0,1.0,0.0,0.0,175.0,70.0,3.6,134.1,362.5,105.88399999999999
321.0,1.0,4.0,0.0,172.0,85.0,5.0,120.0,800.0,100.0
322.0,2.0,7.0,0.0,165.9,55.0,3.6,122.3,500.0,0.5
323.0,1.0,0.0,0.0,176.0,90.0,4.0,120.0,30.0,2.0
324.0,1.0,3.0,0.0,174.56,63.0,5.0,180.0,123.0,2.4
325.0,1.0,7.0,0.0,174.0,70.0,4.0,120.0,0.0,1.0
326.0,2.0,0.0,0.0,155.0,55.9,3.4,180.0,800.0,11.5136
327.0,1.0,4.8,0.0,177.0,55.0,3.5,120.0,473.8,16.595999999999997
328.0,1.0,3.0,0.0,173.0,62.0,2.0,100.0,464.0,16.2
329.0,1.0,10.0,0.0,174.0,61.0,2.0,127.5,603.0,87.0
330.0,1.0,5.7,0.3,175.0,70.1,3.3,112.5,288.4,13.210056500000002
331.0,2.0,8.0,0.0,160.8,53.0,3.3,168.0,383.1,2.0
332.0,1.0,10.0,0.0,173.0,71.0,2.0,135.0,10000.0,16.0
333.0,1.0,0.0,0.0,174.3,79.0,5.0,140.0,452.7,19.0
334.0,1.0,9.0,0.0,178.0,63.0,3.0,141.0,1000.0,4.0
335.0,1.0,2.0,1.0,170.0,67.0,2.0,120.0,300.0,0.2
336.0,1.0,0.0,1.0,163.0,78.0,2.0,125.0,89.0,1.0
337.0,1.0,3.0,1.0,178.0,85.0,5.0,87.0,700.0,0.5
338.0,1.0,9.0,0.0,173.0,58.0,3.0,130.0,1573.9,15.0
339.0,1.0,6.0,1.0,176.15,80.0,3.0,105.0,200.0,6.149
340.0,1.0,0.0,0.0,185.0,70.0,3.0,88.0,100.0,44.522000000000006
341.0,1.0,3.0,0.0,175.0,80.0,3.0,175.0,500.0,3.0
342.0,1.0,0.0,1.0,170.0,55.0,4.0,180.0,0.0,100.0
