id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt
46.0,1,8.0,1.0,167.0,48.0,4.0,51.0,638.0,1.0
47.0,1,2.0,0.0,172.0,60.0,2.0,150.0,500.0,20.0
48.0,1,5.515778510086609,0.0,176.13895502398543,80.0,3.0,120.0,50.0,0.0
49.0,1,8.0,0.0,172.0,58.0,3.1707541653796487,200.0,613.4981847721383,200.0
50.0,1,1.0,0.0,170.0,70.0,1.0,180.0,613.5852086324911,13.1
51.0,1,0.0,1.0,171.6984131598721,65.0,2.0,123.9142018481726,399.0,3.7
52.0,1,5.0,1.0,172.0,64.62020337060683,3.2351923720458053,123.55207078494355,300.0,0.1
53.0,1,3.0,0.0,163.0,65.0,2.0,100.0,323.0,2.0
54.0,2,11.0,1.0,162.49058405527225,55.0,5.0,180.0,613.5580782863609,62.66127780423475
55.0,1,4.0,0.0,170.0,80.0,3.2248420196138756,50.0,0.0,2.37
56.0,1,6.0,0.0,177.0,55.0,3.0,140.0,814.0,50.0
57.0,1,11.0,0.0,175.0,60.0,4.0,87.0,333.0,9.8
58.0,1,9.0,1.0,180.0,65.0,2.0,111.0,456.0,11.45
59.0,2,4.0,0.0,162.95856369476277,64.0,3.0,124.71848240855986,613.5634562358281,0.2
60.0,1,11.0,1.0,168.0,57.0,4.0,100.0,223.0,0.082
61.0,1,5.6405703144557275,0.47653035319443715,169.52214656987502,62.61609527023337,3.221067591086291,124.57301016724662,613.5313187055486,62.66392138961431
62.0,1,5.639915696656845,0.47644323833305996,169.5261734442071,62.627913948528814,3.222163671488778,124.57234822483362,613.5311685131619,62.6639051954615
63.0,1,5.518182485225007,1.0,171.7328699508112,60.0,5.0,120.0,100.0,1.0
64.0,2,2.0,1.0,179.0,70.0,3.0,88.0,120.0,0.3
65.0,1,1.0,0.0,178.26119265029786,85.0,4.0,120.0,613.529937070929,62.66499394620235
66.0,1,1.0,1.0,183.0,80.0,3.2482149274582506,126.111652360829,1000.0,20.0
67.0,1,8.0,0.0,172.0,73.0,1.0,200.0,100.0,50.0
68.0,2,7.0,0.0,162.0,55.6953741050681,3.0,150.0,800.0,62.61491816882301
69.0,1,8.0,1.0,178.0,67.0,3.0,125.0,600.0,0.5
70.0,1,6.0,1.0,180.0,83.0,3.0,110.0,50.0,1.0
71.0,1,10.0,1.0,175.0,70.0,4.0,111.0,1.0,20.0
72.0,2,5.566812196084533,0.0,155.0,53.0,3.2284119935724087,123.39449681739963,300.0,62.74274244961419
73.0,1,6.0,1.0,180.0,75.0,2.0,150.0,500.0,5.0
74.0,1,7.0,0.0,170.0,65.0,4.0,87.0,200.0,10.0
75.0,1,11.0,0.0,164.0,71.0,1.0,95.0,150.0,20.0
76.0,1,7.0,0.0,170.0,60.0,4.0,120.0,650.0,5.0
77.0,2,10.0,0.0,160.0,50.0,5.0,88.0,536.0,10.0
78.0,2,8.0,0.0,156.0,48.0,2.0,180.0,100.0,2.0
79.0,1,6.0,1.0,170.0,74.0,3.0,99.0,99.0,10.0
80.0,1,3.0,0.0,168.0,73.0,2.0,180.0,150.0,8.0
81.0,1,4.0,0.0,172.0,75.0,3.265329636880134,111.0,20.0,1.0
82.0,1,8.0,1.0,170.0,70.0,4.0,188.0,500.0,1000.0
83.0,1,1.0,0.0,173.0,70.0,5.0,100.0,200.0,0.0
84.0,1,2.0,0.0,175.0,82.0,2.0,90.0,300.0,0.2
85.0,1,7.0,0.0,173.0,63.0,4.0,160.0,430.0,6.0
86.0,1,7.0,0.0,173.0,63.0,3.2771589232466334,160.0,613.5740231245785,6.0
87.0,1,8.0,0.0,182.0,75.0,1.0,124.70040408817438,613.5613138508256,0.0
88.0,2,5.492120121060599,1.0,158.92427840887052,50.0,3.2642916326843663,100.0,50.0,3.0
89.0,2,5.623025893496219,0.0,160.0,54.248190284879925,3.0,145.0,613.5357788320354,62.662058829719946
90.0,2,4.0,1.0,161.0,80.0,2.0,110.0,150.0,3.0
91.0,1,5.0,0.0,169.0,65.0,4.0,87.0,987.0,887.0
92.0,1,7.376222709733422,0.0,184.0,68.0,4.0,187.0,8787.0,60.584148284353276
93.0,2,1.0,0.0,165.0,47.0,3.0,110.0,899.0,2.0
94.0,1,2.0,1.0,162.0,50.0,2.0,140.0,1234.0,0.5
95.0,1,5.618313309293717,0.4735684479076121,169.65906029716595,63.01793033227732,3.258334324770856,124.5505041252044,613.5262121643998,62.663370788418774
96.0,2,5.0,0.0,155.0,50.08809692659405,4.0,180.0,300.0,0.0
97.0,1,5.617004073695952,0.47339421818485766,169.6671140458301,63.041567688868085,3.2605264855758302,124.54918024037839,613.5259117796263,62.663338400113155
98.0,1,0.0,1.0,178.0,68.0,5.0,120.0,1100.0,0.1
99.0,1,1.0,0.0,176.0,64.0,3.2812634465906285,100.0,120.0,5.0
100.0,1,5.490258676359617,0.0,169.43798724326183,55.0,3.2481884541325936,122.16949288966687,0.0,100.0
101.0,1,5.614914339698609,1.0,169.87,55.87,1.0,133.0,613.5290617524371,62.66269590233667
102.0,1,10.0,1.0,170.0,65.0,2.0,124.0,150.0,1.0
103.0,1,8.0,0.0,174.0,83.0,3.0,148.0,1915.0,20.7
104.0,1,5.0,1.0,172.0,68.0,3.0,140.0,530.0,0.2
105.0,1,10.0,0.0,172.0,66.0,3.0,187.0,888.0,32.0
106.0,2,5.61150350148259,0.0,161.61340461331565,60.0,2.0,135.0,613.5287935715593,62.66242459632617
107.0,1,1.0,0.0,168.0,61.9017516243063,5.0,130.0,400.0,62.71711034410734
108.0,1,11.0,0.0,176.0,63.0,2.0,100.0,800.0,1.0
109.0,1,7.0,0.0,178.0,87.0,4.0,180.0,512.0,0.87
110.0,1,4.0,1.0,166.0,55.0,4.0,110.0,866.0,2.0
111.0,1,1.0,0.0,176.0,58.0,4.0,88.0,400.0,0.01
112.0,1,2.0,1.0,173.0,69.0,4.0,120.0,280.0,2.0
113.0,1,6.0,0.0,168.0,70.0,3.3008652273006835,120.0,400.0,0.3
114.0,1,0.0,1.0,175.0,61.0,3.0,87.0,1031.0,2.0
115.0,1,6.0,0.0,165.0,62.0,3.0,87.0,300.0,0.87
116.0,1,6.0,0.0,165.0,62.0,3.0,87.0,613.5047467058861,62.66441934788724
117.0,1,8.0,1.0,176.0,60.0,3.0,100.0,500.0,0.0
118.0,2,10.0,0.0,157.25902412322338,42.0,3.3002419481156875,125.36639972758135,800.0,4.1
119.0,1,0.0,1.0,170.0,49.0,1.0,122.0,1029.0,9.0
120.0,1,4.0,1.0,172.0,58.0,3.0,88.0,600.0,0.2
121.0,1,6.0,0.0,182.0,74.15150531122644,5.0,145.0,500.0,20.0
122.0,1,8.0,0.0,174.9881480505762,72.0,5.0,120.0,250.0,0.5
123.0,2,8.0,1.0,155.0,47.0,3.0,124.0,280.0,0.5
124.0,1,7.0,1.0,174.0,86.0,5.0,100.0,5.0,0.1
125.0,1,4.0,1.0,160.0,55.0,1.0,100.0,20.0,2.0
126.0,1,5.0,0.0,165.0,68.0,4.0,123.17218864385977,250.0,62.75531834275389
127.0,1,5.597365539729473,0.4707807723435414,169.78792027579266,63.39612803773038,3.2934088976504468,124.5293219679882,613.5214060080243,62.66285257552886
128.0,1,1.0,1.0,171.57367912920375,62.0,4.0,110.0,262.0,0.12
129.0,1,8.0,1.0,170.42828560367533,61.0,2.0,87.0,200.0,3.5
130.0,2,5.64266239973048,1.0,152.7,40.0,4.0,100.0,877.0,0.65
131.0,1,8.0,0.0,174.0,67.08011021826884,3.326599313014595,150.0,600.0,2.0
132.0,1,5.594092450735059,0.4703451980366553,169.8080546474531,63.45522142920744,3.2988892996628825,124.52601225592316,613.5206550460907,62.66277160476481
133.0,1,8.0,0.0,183.9,59.0,3.0,180.0,3.0,333.0
134.0,1,5.592783215137294,0.4701709683139009,169.81610839611724,63.478858785798266,3.301081460467857,124.52468837109716,613.5203546613172,62.66273921645919
135.0,1,5.0,0.0,190.0,85.7881550709756,1.0,50.0,610.9360239933234,5000.0
136.0,1,5.533757462099878,0.0,165.0,80.0,2.0,130.0,400.0,0.5
137.0,1,1.0,0.0,172.0,66.0,3.3157836999080197,180.0,100.0,62.79102211605663
138.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0
139.0,1,5.587033615457181,0.0,181.0,73.89362761966593,5.0,200.0,613.563383893952,50.0
140.0,1,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0
141.0,1,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0
142.0,1,9.0,1.0,167.0,63.0,5.0,145.0,1737.0,1.0
143.0,2,5.6824980796468045,0.0,155.0,48.0,3.0,126.46843404276056,1100.0,5.0
144.0,1,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5
145.0,2,7.0,0.0,160.0,55.0,5.0,146.0,500.0,8.2
146.0,1,9.0,1.0,168.0,63.0,2.0,80.0,328.0,2.0
147.0,2,6.0,0.0,168.0,49.0,1.0,87.0,2000.0,62.311205333612875
148.0,1,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0
149.0,2,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79
150.0,1,5.582309330355171,0.4687771305318656,169.8805383854306,63.66795763852481,3.3186187469076525,124.51409729248905,613.5179515831295,62.66248011001423
151.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0
152.0,1,1.0,0.0,174.43986426741742,73.0,4.0,101.0,400.0,15.0
153.0,1,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0
154.0,1,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0
155.0,2,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0
156.0,1,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015
157.0,1,5.576059411432252,1.0,178.3403190396337,85.0,4.0,90.0,613.5018958178406,62.66472120492225
158.0,1,5.0,1.0,180.0,66.0,2.0,180.0,0.0,0.0
159.0,1,11.0,0.0,178.0,63.0,4.0,130.0,200.0,4.0
160.0,1,1.0,1.0,180.0,73.23639747737623,4.0,122.25307110216622,10.0,62.81636854694319
161.0,2,11.0,1.0,161.0,50.0,2.0,120.0,150.0,0.5
162.0,1,5.565545667138013,1.0,164.0,66.0,3.3520057981943436,115.0,623.0,1.0
163.0,1,5.0,0.0,180.0,70.0,3.316997165399053,100.0,100.0,100.0
164.0,1,9.0,0.0,200.0,100.0,1.0,200.0,10000.0,64.0
165.0,2,5.562812263451977,1.0,154.0,46.0,5.0,124.64843917776062,613.5462234503851,0.01
166.0,1,9.0,0.0,175.0,66.0,3.0,110.0,560.0,1.0
167.0,1,5.0,1.0,173.48190547381967,66.42489430265239,3.3665513462266037,150.0,1212.0,1.0
168.0,1,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4
169.0,1,8.0,1.0,174.0,67.0,3.0,97.0,30.0,1.0
170.0,1,11.0,0.0,167.3663340399482,47.0,3.337105821183123,122.5337042330961,87.0,62.795440801586025
171.0,1,4.0,1.0,172.97074261171136,66.22832072558167,3.3426472109798984,124.44598675675252,599.0,62.66597094640886
172.0,2,11.0,0.0,160.3082409063979,54.0,3.3618981985047256,123.33981473113295,265.0,1.0
173.0,1,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77
174.0,1,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0
175.0,1,8.0,0.0,173.0,58.0,5.0,123.00974057417062,200.0,38.0
176.0,1,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41
177.0,1,1.0,1.0,172.0,53.0,3.0,100.0,100.0,5.0
178.0,2,0.0,0.0,163.0,55.0,3.0,110.0,300.0,0.0
179.0,1,1.0,0.0,179.0,72.28285501813598,4.0,101.0,400.0,15.0
180.0,1,1.0,1.0,180.0,80.0,4.0,101.0,803.0,0.0
181.0,2,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003
182.0,1,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5
183.0,2,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0
184.0,1,8.0,1.0,170.0,63.758542763379765,3.370922506437701,120.0,413.0,19.59
185.0,2,6.0,1.0,158.0,49.0,5.0,130.0,403.0,0.0
186.0,1,6.0,0.0,173.7053522374711,66.5764793530871,5.0,124.49029579211327,613.5128778561879,62.6620562293678
187.0,1,8.0,1.0,167.0,67.0,3.3819978249415747,130.0,300.0,3.0
188.0,1,8.0,0.0,167.0,67.0,2.0,130.0,300.0,3.0
189.0,1,11.0,0.0,173.67501762832353,66.24292763485683,5.0,132.0,250.0,62.75407337169815
190.0,1,11.0,1.0,181.0,73.30237422440537,4.0,128.0,613.5466887989475,1.2
191.0,1,5.0,0.0,190.0,86.49449690076632,1.0,50.0,2.0,5000.0
192.0,1,6.0,0.0,165.0,80.0,2.0,123.83244367594378,400.0,0.5
193.0,1,1.0,1.0,172.0,66.0,5.0,180.0,100.0,5.0
194.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0
195.0,1,1.0,0.0,181.0,70.0,5.0,200.0,100.0,50.0
196.0,1,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0
197.0,1,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0
198.0,1,9.0,0.0,167.0,63.0,3.397612793360688,145.0,1737.0,1.0
199.0,2,4.0,0.0,155.0,48.0,3.0,133.0,1100.0,5.0
200.0,1,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5
201.0,2,7.0,0.0,160.0,55.0,5.0,124.60585228720294,613.5373972364948,8.2
202.0,1,5.4763905533447295,1.0,168.0,62.40969188294092,3.3974064634581578,123.55302965170227,328.0,2.0
203.0,1,5.54761458701439,0.46416004287887347,170.09396272503116,64.29434758818151,3.3767110082394742,124.47901434459972,613.5099913866328,62.661621819915304
204.0,1,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0
205.0,2,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79
206.0,2,6.0,0.0,168.0,49.0,1.0,129.6560539573855,2000.0,62.3084454266564
207.0,1,11.0,0.0,172.0,65.48367351336456,3.3988306274274858,100.0,80.0,3.0
208.0,1,5.535166770771254,0.0,179.0,73.0,4.0,101.0,613.523685120851,15.0
209.0,1,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0
210.0,1,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0
211.0,2,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0
212.0,1,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015
213.0,1,1.0,1.0,185.0,85.0,4.0,90.0,100.0,10.0
214.0,1,5.0,1.0,172.90835125828178,66.0,3.423485125676849,180.0,0.0,0.0
215.0,1,11.0,0.0,172.03488403522735,63.0,4.0,123.06172552138662,200.0,4.0
216.0,1,5.40957898900566,1.0,180.0,66.0,3.4036854344020018,180.0,10.0,62.81280721347772
217.0,2,11.0,0.0,158.7025778180163,50.0,2.0,124.61291535106994,613.538773820361,0.5
218.0,1,5.5269078789049,1.0,164.0,66.0,2.0,115.0,613.5346681261606,1.0
219.0,1,5.0,0.0,180.0,70.0,4.0,100.0,100.0,100.0
220.0,1,9.0,0.0,200.0,100.0,3.4197609730383403,200.0,613.5464975447951,64.0
221.0,2,4.0,1.0,154.0,46.0,5.0,120.0,70.0,0.01
222.0,1,9.0,0.0,175.0,66.0,3.418906065808081,110.0,560.0,1.0
223.0,1,5.0,1.0,172.0,70.0,3.0,150.0,1212.0,1.0
224.0,1,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4
225.0,1,8.0,1.0,174.0,67.0,3.4194786865090427,97.0,30.0,1.0
226.0,1,11.0,1.0,167.0,47.0,2.0,87.0,87.0,0.0
227.0,1,4.0,1.0,165.0,57.0,5.0,180.0,599.0,0.3
228.0,2,11.0,0.0,162.0,54.0,4.0,110.0,265.0,1.0
229.0,1,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77
230.0,1,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0
231.0,1,5.436500101301516,1.0,173.0,58.0,5.0,130.0,200.0,38.0
232.0,1,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41
233.0,1,1.0,0.0,172.0,53.0,3.4256942733104023,100.0,100.0,5.0
234.0,2,0.0,0.0,160.184747857574,55.0,3.4284029218095746,110.0,613.5295457652504,0.0
235.0,1,5.471832440256516,0.0,174.72149613827804,73.0,4.0,123.77032521578975,400.0,15.0
236.0,1,1.0,1.0,180.0,73.58549670255893,3.435413337332161,101.0,803.0,0.0
237.0,2,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003
238.0,1,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5
239.0,2,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0
240.0,1,8.0,1.0,170.0,80.0,2.0,120.0,413.0,19.59
241.0,2,6.0,1.0,158.0,53.63782117486919,3.4388150876860584,130.0,403.0,0.0
242.0,1,6.0,0.0,169.53513119047798,55.0,3.44125739381411,124.59494433632423,613.5355940085243,1.1
243.0,1,5.4539534043140865,1.0,172.41764118925957,67.0,2.0,130.0,300.0,62.74055652646017
244.0,1,8.0,1.0,167.0,67.0,2.0,124.58951832946384,613.5346204036754,3.0
245.0,1,11.0,1.0,180.0,76.0,5.0,132.0,250.0,5.0
246.0,1,11.0,0.0,181.0,72.0,4.0,128.0,157.0,1.2
247.0,1,0.0,1.0,170.0,63.0,5.0,140.0,312.0,3.0
248.0,1,1.0,1.0,176.0,82.0,1.0,180.0,1.0,100.0
249.0,1,4.0,1.0,178.0,90.0,5.0,100.0,666.0,0.1
250.0,1,5.0,1.0,175.0,75.0,1.0,130.0,495.0,0.8
251.0,1,1.0,1.0,173.36616908037695,67.51699315993982,3.0,131.0,1234.0,62.50302867927438
252.0,1,3.0,1.0,169.7227498279739,56.0,3.452539082701123,123.41935096191987,300.0,0.2
253.0,1,5.514883697070257,0.4598042998100131,170.2953064416354,64.88528150295191,3.4315150283638345,124.4459172239494,613.5024817672962,62.660812112274805
254.0,1,5.514229079271375,0.45971718494863584,170.2993333159675,64.89710018124735,3.432611108766322,124.44525528153639,613.5023315749096,62.66079591812199
255.0,1,9.0,0.0,182.01094453750522,100.0,3.0,124.58739901122479,613.5364438522741,1.0
256.0,1,5.50033022299923,0.0,171.0,73.0,3.271325024024793,121.89211754828322,200.0,500.0
257.0,1,0.0,1.0,172.1556128193519,66.0,3.0,94.87,613.512147875158,15.6
258.0,1,6.0,1.0,166.0,67.0,2.0,87.0,200.0,0.5
259.0,1,2.0,0.0,171.0,66.49531596379352,3.4491817095670942,180.0,480.0,62.692398043516775
260.0,1,7.0,1.0,175.12867987096394,78.0,2.0,100.0,3.0,60.0
261.0,1,5.500983926056869,0.0,176.33480276126966,80.0,3.4546588869795443,100.0,613.5127095811538,20.0
262.0,1,6.0,1.0,171.0,56.0,3.0,100.0,200.0,2.0
263.0,2,9.0,0.0,147.0,40.0,3.2712544512024286,168.0,1033.0,520.0
264.0,1,2.0,0.0,178.2210995223284,87.0,3.0,124.43901173915253,613.5022017064618,62.66155987857072
265.0,1,5.507028283483665,0.4587589214734865,170.34362893362044,65.02710564249686,3.444667993193681,124.43797391499332,613.5006794586554,62.660617782441086
266.0,1,5.506373665684783,0.4586718066121093,170.34765580795252,65.03892432079225,3.4457640735961683,124.43731197258032,613.5005292662688,62.66060158828827
267.0,1,5.5057190478859,0.45858469175073213,170.3516826822846,65.05074299908769,3.4468601539986556,124.43665003016731,613.5003790738821,62.66058539413547
268.0,2,4.0,1.0,167.0,61.93742453139278,3.4703618737773487,126.11030847460476,1024.0,1.4
269.0,1,3.0,0.0,176.0,76.0,4.0,100.0,10.0,10.0
270.0,1,11.0,0.0,180.0,100.0,5.0,120.0,613.5324110290612,0.0
271.0,1,5.503100576690369,0.45823623230522326,170.36779017961294,65.09801771226931,3.4512444756086045,124.43400226051529,613.4997783043351,62.66052061752423
272.0,1,4.0,0.0,168.0,62.0,2.0,120.0,900.0,0.3
273.0,1,5.0,0.0,163.0,51.0,2.0,126.0,1200.0,3.0
274.0,1,4.0,1.0,173.07940617164334,68.0,3.478308789353904,123.21642309601818,250.0,1.0
275.0,1,5.0,0.0,163.0,51.0,2.0,126.0,1200.0,3.0
276.0,1,0.0,0.0,160.0,56.370961839990414,2.0,87.0,500.0,0.5
277.0,1,5.452975213459396,1.0,174.9177264470395,76.0,1.0,185.0,400.0,62.71264900705344
278.0,2,3.0,0.0,160.8723811061662,58.68447135922777,3.0,122.25922962460795,0.0,10.0
279.0,2,9.0,0.0,170.0,60.0,4.0,87.0,87.0,87.0
280.0,1,5.486390352348671,0.0,177.0,71.5100277609247,1.0,124.47595889180532,600.0,20.0
281.0,1,0.0,0.0,174.0,80.0,4.0,130.0,255.0,0.3
282.0,1,0.0,0.0,174.0,80.0,4.0,130.0,255.0,0.3
283.0,1,4.0,0.0,176.0,70.9466475183416,3.5000694933345273,180.0,500.0,1.0
284.0,1,11.0,1.0,173.0,72.0,5.0,140.0,1300.0,5.0
285.0,2,5.495106033585932,1.0,155.0,46.0,2.0,87.0,613.4779123799914,62.66080740026696
286.0,1,9.0,0.0,170.0,63.0,2.0,130.0,500.0,6.0
287.0,2,5.482265510467031,1.0,162.1136946083583,59.08350612714288,4.0,124.56092356591853,613.5275183553994,3.0
288.0,1,10.0,0.0,174.69000307027676,60.0,5.0,199.0,613.0492340118245,999.0
289.0,1,9.0,1.0,184.0,77.47611217396572,5.0,183.0,700.0,62.63658606816627
290.0,1,0.0,0.0,175.0,70.0,4.0,50.0,613.4618439236514,62.66358987579623
291.0,1,1.0,1.0,170.0,61.0,3.0,88.0,500.0,2.0
292.0,1,5.489353602913833,0.4564068202163019,170.45235454058675,65.34620995647289,3.4742621640608355,124.42010146984215,613.4966242642138,62.66018054031522
293.0,1,0.0,0.0,180.0,62.0,2.0,100.0,613.517684843541,0.0
294.0,1,10.0,0.0,173.88774683953443,67.32118640006142,4.0,126.93471770421532,1287.0,62.489024923388854
295.0,1,5.477174531661786,0.0,172.28466223113134,67.08692655560377,2.0,140.0,613.5340990136356,4.0
296.0,1,2.0,0.0,150.0,40.0,3.0,127.72874656725578,1500.0,62.43328442327146
297.0,1,5.0,0.0,172.0,72.0,3.0,100.0,122.0,1.0
298.0,1,5.485425896120537,0.45588413104803865,170.47651578657926,65.41712202624534,3.480838646475759,124.41612981536412,613.4957231098933,62.66008337539836
299.0,2,5.0,1.0,168.0,58.0,3.0,87.0,255.0,1.0
300.0,1,3.0,0.0,177.0,58.0,2.0,150.0,2355.0,100.0
301.0,1,9.0,0.0,170.0,68.0,5.0,127.11115187166519,1300.0,5.0
302.0,2,6.0,0.0,150.0,44.0,3.4616081184486545,160.0,613.477512041197,125.0
303.0,1,5.482152807126124,0.4554485567411526,170.49665015823967,65.47621541772243,3.486319048488195,124.41282010329908,613.4949721479597,62.660002404634305
304.0,2,5.645533875894409,1.0,169.8940588438635,78.0,3.152167710581869,200.0,613.0475254059429,999.0
305.0,2,2.0,1.0,161.0,53.0,4.0,200.0,200.0,1.0
306.0,1,8.0,1.0,170.0728769552125,58.0,3.4977954115103773,50.0,666.0,0.0
307.0,1,5.479534335930594,0.45510009729564377,170.51275765556804,65.52349013090408,3.490703370098144,124.41017233364705,613.4943713784128,62.659937628023066
308.0,1,5.478879718131711,0.4550129824342666,170.5167845299001,65.5353088091994,3.491799450500631,124.40951039123405,613.494221186026,62.65992143387026
309.0,1,5.0,0.0,177.0,68.0,3.5103835691658083,100.0,355.0,8.0
310.0,1,7.0,1.0,169.6280444966585,60.0,1.0,122.24489394782836,0.0,7.0
311.0,1,4.0,0.0,180.0,110.0,3.0,140.0,250.0,0.5
312.0,1,1.0,1.0,175.0,80.0,5.0,151.0,1234.0,5.87
313.0,1,4.0,0.0,178.0,82.0,5.0,123.0,513.0,0.5
