id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt
71,1,10.0,1,175.0,70.0,4.0,111.0,1.0,20.0
72,2,4.0,0,155.0,53.0,3.0,145.0,300.0,0.0
73,1,6.0,1,180.0,75.0,2.0,150.0,500.0,5.0
74,1,7.0,0,170.0,65.0,4.0,87.0,200.0,10.0
75,1,11.0,0,164.0,71.0,1.0,95.0,150.0,20.0
76,1,7.0,0,170.0,60.0,4.0,120.0,650.0,5.0
77,2,10.0,0,160.0,50.0,5.0,88.0,536.0,10.0
78,2,8.0,0,156.0,48.0,2.0,180.0,100.0,2.0
79,1,6.0,1,170.0,74.0,3.0,99.0,99.0,10.0
80,1,3.0,0,168.0,73.0,2.0,180.0,150.0,8.0
81,1,4.0,0,172.0,75.0,1.0,111.0,20.0,1.0
82,1,8.0,1,170.0,70.0,4.0,188.0,500.0,1000.0
83,1,1.0,0,173.0,70.0,5.0,100.0,200.0,0.0
84,1,2.0,0,175.0,82.0,2.0,90.0,300.0,0.2
85,1,7.0,0,173.0,63.0,4.0,160.0,430.0,6.0
86,1,7.0,0,173.0,63.0,4.0,160.0,430.0,6.0
87,1,8.0,0,182.0,75.0,1.0,187.0,8787.0,0.0
88,2,8.0,1,182.0,50.0,1.0,100.0,50.0,3.0
89,2,2.0,0,160.0,50.0,3.0,145.0,1234.0,0.5
90,2,4.0,1,161.0,80.0,2.0,110.0,150.0,3.0
91,1,5.0,0,169.0,65.0,4.0,87.0,987.0,887.0
92,1,8.0,0,184.0,68.0,4.0,187.0,8787.0,0.0
93,2,1.0,0,165.0,47.0,3.0,110.0,899.0,2.0
94,1,2.0,1,162.0,50.0,2.0,140.0,1234.0,0.5
95,1,7.0,0,176.0,74.0,5.0,200.0,1300000000.0,2.0
96,2,5.0,0,155.0,53.0,4.0,180.0,300.0,0.0
97,1,7.0,1,123.0,123.0,3.0,123.0,123.0,123.0
98,1,0.0,1,178.0,68.0,5.0,120.0,1100.0,0.1
99,1,1.0,0,176.0,64.0,1.0,100.0,120.0,5.0
100,1,6.0,0,169.87,55.0,1.0,133.0,0.0,100.0
101,1,1.0,1,169.87,55.87,1.0,133.0,0.0,100.0
102,1,10.0,1,170.0,65.0,2.0,124.0,150.0,1.0
103,1,8.0,0,174.0,83.0,3.0,148.0,1915.0,20.7
104,1,5.0,1,172.0,68.0,3.0,140.0,530.0,0.2
105,1,10.0,0,172.0,66.0,3.0,187.0,888.0,32.0
106,2,1.0,0,168.0,60.0,2.0,135.0,400.0,0.3
107,1,1.0,0,168.0,60.0,5.0,130.0,400.0,0.3
108,1,11.0,0,176.0,63.0,2.0,100.0,800.0,1.0
109,1,7.0,0,178.0,87.0,4.0,180.0,512.0,0.87
110,1,4.0,1,166.0,55.0,4.0,110.0,866.0,2.0
111,1,1.0,0,176.0,58.0,4.0,88.0,400.0,0.01
112,1,2.0,1,173.0,69.0,4.0,120.0,280.0,2.0
113,1,6.0,0,168.0,70.0,5.0,120.0,400.0,0.3
114,1,0.0,1,175.0,61.0,3.0,87.0,1031.0,2.0
115,1,6.0,0,165.0,62.0,3.0,87.0,300.0,0.87
116,1,6.0,0,165.0,62.0,3.0,87.0,300.0,0.87
117,1,8.0,1,176.0,60.0,3.0,100.0,500.0,0.0
118,2,10.0,0,176.0,42.0,2.0,100.0,800.0,4.1
119,1,0.0,1,170.0,49.0,1.0,122.0,1029.0,9.0
120,1,4.0,1,172.0,58.0,3.0,88.0,600.0,0.2
121,1,6.0,0,182.0,55.0,5.0,145.0,500.0,20.0
122,1,8.0,0,165.0,72.0,5.0,120.0,250.0,0.5
123,2,8.0,1,155.0,47.0,3.0,124.0,280.0,0.5
124,1,7.0,1,174.0,86.0,5.0,100.0,5.0,0.1
125,1,4.0,1,160.0,55.0,1.0,100.0,20.0,2.0
126,1,5.0,0,165.0,68.0,4.0,120.0,250.0,0.5
127,1,2.0,0,175.0,7.0,5.0,100.0,1000.0,0.06
128,1,1.0,1,165.0,62.0,4.0,110.0,262.0,0.12
129,1,8.0,1,165.0,61.0,2.0,87.0,200.0,3.5
130,2,4.0,1,152.7,40.0,4.0,100.0,877.0,0.65
131,1,8.0,0,174.0,63.0,2.0,150.0,600.0,2.0
132,1,0.0,1,1000000000.0,2000000000.0,1.0,122.0,3000000000.0,4000000000.0
133,1,8.0,0,183.9,59.0,3.0,180.0,3.0,333.0
134,1,1.0,0,1e+111,1e+111,1.0,,1e+255,
135,1,5.0,0,190.0,74.0,1.0,50.0,2000.0,5000.0
136,1,6.0,0,165.0,80.0,2.0,130.0,400.0,0.5
137,1,1.0,0,172.0,66.0,5.0,180.0,100.0,50.0
138,1,11.0,0,172.0,71.0,3.0,100.0,80.0,3.0
139,1,5.0,0,181.0,66.0,5.0,200.0,100.0,50.0
140,1,1.0,1,173.0,60.0,5.0,130.0,300.0,1.0
141,1,8.0,0,171.0,73.0,2.0,180.0,400.0,2.0
142,1,9.0,1,167.0,63.0,5.0,145.0,1737.0,1.0
143,2,6.0,0,155.0,48.0,3.0,87.0,1100.0,5.0
144,1,8.0,0,173.0,73.0,3.0,50.0,5.0,0.5
145,2,7.0,0,160.0,55.0,5.0,146.0,500.0,8.2
146,1,9.0,1,168.0,63.0,2.0,80.0,328.0,2.0
147,2,6.0,0,168.0,49.0,1.0,87.0,2000.0,99999.0
148,1,0.0,1,167.0,53.0,4.0,80.0,300.0,5.0
149,2,5.0,1,157.0,70.0,4.0,122.0,350.0,0.79
150,2,6.0,0,168.0,49.0,1.0,87.0,2000.0,99999.0
151,1,11.0,0,172.0,71.0,3.0,100.0,80.0,3.0
152,1,1.0,0,179.0,73.0,4.0,101.0,400.0,15.0
153,1,0.0,1,173.0,68.0,5.0,200.0,256.0,8.0
154,1,1.0,1,180.0,66.0,4.0,180.0,10.0,1.0
155,2,6.0,0,155.0,48.0,4.0,100.0,700.0,5.0
156,1,5.0,1,179.0,86.0,4.0,135.0,351.0,0.00015
157,1,1.0,1,180.0,85.0,4.0,90.0,10.0,1.0
158,1,5.0,1,180.0,66.0,2.0,180.0,0.0,0.0
159,1,11.0,0,178.0,63.0,4.0,130.0,200.0,4.0
160,1,1.0,1,180.0,85.0,4.0,90.0,10.0,1.0
161,2,11.0,1,161.0,50.0,2.0,120.0,150.0,0.5
162,1,6.0,1,164.0,66.0,5.0,115.0,623.0,1.0
163,1,5.0,0,180.0,70.0,4.0,100.0,100.0,100.0
164,1,9.0,0,200.0,100.0,1.0,200.0,10000.0,64.0
165,2,5.0,1,154.0,46.0,5.0,150.0,1212.0,0.01
166,1,9.0,0,175.0,66.0,3.0,110.0,560.0,1.0
167,1,5.0,1,154.0,46.0,5.0,150.0,1212.0,1.0
168,1,6.0,0,170.0,63.0,2.0,144.0,629.0,1.4
169,1,8.0,1,174.0,67.0,3.0,97.0,30.0,1.0
170,1,11.0,0,154.0,47.0,5.0,100.0,87.0,5.0
171,1,4.0,1,154.0,66.0,5.0,115.0,599.0,1.0
172,2,11.0,0,154.0,54.0,5.0,200.0,265.0,1.0
173,1,5.0,1,170.0,55.0,3.0,51.0,0.0,6.77
174,1,8.0,1,173.0,58.0,5.0,130.0,200.0,38.0
175,1,8.0,0,173.0,58.0,5.0,130.0,200.0,38.0
176,1,9.0,1,171.0,44.0,4.0,100.0,300.0,2.41
177,1,1.0,1,172.0,53.0,3.0,100.0,100.0,5.0
178,2,0.0,0,163.0,55.0,3.0,110.0,300.0,0.0
179,1,1.0,0,179.0,73.0,4.0,101.0,400.0,15.0
180,1,1.0,1,180.0,80.0,4.0,101.0,803.0,0.0
181,2,0.0,1,156.0,58.0,3.0,180.0,834.0,0.003
182,1,6.0,1,176.0,65.0,5.0,180.0,400.0,0.5
183,2,0.0,0,151.0,53.0,5.0,100.0,200.0,1.0
184,1,8.0,1,170.0,49.0,4.0,120.0,413.0,19.59
185,2,6.0,1,158.0,49.0,5.0,130.0,403.0,0.0
186,1,6.0,0,1000000000.0,2000000000.0,5.0,122.0,3000000000.0,4000000000.0
187,1,8.0,1,167.0,67.0,2.0,130.0,300.0,3.0
188,1,8.0,0,167.0,67.0,2.0,130.0,300.0,3.0
189,1,11.0,0,181.0,54.0,5.0,132.0,250.0,1.2
190,1,11.0,1,181.0,54.0,4.0,128.0,250.0,1.2
191,1,5.0,0,190.0,74.0,1.0,50.0,2.0,5000.0
192,1,6.0,0,165.0,80.0,2.0,180.0,400.0,0.5
193,1,1.0,1,172.0,66.0,5.0,180.0,100.0,5.0
194,1,11.0,0,172.0,71.0,3.0,100.0,80.0,3.0
195,1,1.0,0,181.0,70.0,5.0,200.0,100.0,50.0
196,1,1.0,1,173.0,60.0,5.0,130.0,300.0,1.0
197,1,8.0,0,171.0,73.0,2.0,180.0,400.0,2.0
198,1,9.0,0,167.0,63.0,5.0,145.0,1737.0,1.0
199,2,4.0,0,155.0,48.0,3.0,133.0,1100.0,5.0
200,1,8.0,0,173.0,73.0,3.0,50.0,5.0,0.5
201,2,7.0,0,160.0,55.0,5.0,133.0,1100.0,8.2
202,1,7.0,1,168.0,70.0,5.0,115.0,328.0,2.0
203,2,6.0,0,168.0,49.0,1.0,87.0,2000.0,99999.0
204,1,0.0,1,167.0,53.0,4.0,80.0,300.0,5.0
205,2,5.0,1,157.0,70.0,4.0,122.0,350.0,0.79
206,2,6.0,0,168.0,49.0,1.0,87.0,2000.0,99999.0
207,1,11.0,0,172.0,71.0,3.0,100.0,80.0,3.0
208,1,11.0,0,179.0,73.0,4.0,101.0,80.0,15.0
209,1,0.0,1,173.0,68.0,5.0,200.0,256.0,8.0
210,1,1.0,1,180.0,66.0,4.0,180.0,10.0,1.0
211,2,6.0,0,155.0,48.0,4.0,100.0,700.0,5.0
212,1,5.0,1,179.0,86.0,4.0,135.0,351.0,0.00015
213,1,1.0,1,185.0,85.0,4.0,90.0,100.0,10.0
214,1,5.0,1,180.0,66.0,4.0,180.0,0.0,0.0
215,1,11.0,0,164.0,63.0,4.0,115.0,200.0,4.0
216,1,1.0,1,180.0,66.0,4.0,180.0,10.0,1.0
217,2,11.0,0,155.0,50.0,2.0,100.0,700.0,0.5
218,1,11.0,1,164.0,66.0,2.0,115.0,200.0,1.0
219,1,5.0,0,180.0,70.0,4.0,100.0,100.0,100.0
220,1,9.0,0,200.0,100.0,5.0,200.0,100.0,64.0
221,2,4.0,1,154.0,46.0,5.0,120.0,70.0,0.01
222,1,9.0,0,175.0,66.0,2.0,110.0,560.0,1.0
223,1,5.0,1,172.0,70.0,3.0,150.0,1212.0,1.0
224,1,6.0,0,170.0,63.0,2.0,144.0,629.0,1.4
225,1,8.0,1,174.0,67.0,2.0,97.0,30.0,1.0
226,1,11.0,1,167.0,47.0,2.0,87.0,87.0,0.0
227,1,4.0,1,165.0,57.0,5.0,180.0,599.0,0.3
228,2,11.0,0,162.0,54.0,4.0,110.0,265.0,1.0
229,1,5.0,1,170.0,55.0,3.0,51.0,0.0,6.77
230,1,8.0,1,173.0,58.0,5.0,130.0,200.0,38.0
231,1,8.0,1,173.0,58.0,5.0,130.0,200.0,38.0
232,1,9.0,1,171.0,44.0,4.0,100.0,300.0,2.41
233,1,1.0,0,172.0,53.0,2.0,100.0,100.0,5.0
234,2,0.0,0,180.0,55.0,4.0,110.0,803.0,0.0
235,1,8.0,0,170.0,73.0,4.0,120.0,400.0,15.0
236,1,1.0,1,180.0,55.0,2.0,101.0,803.0,0.0
237,2,0.0,1,156.0,58.0,3.0,180.0,834.0,0.003
238,1,6.0,1,176.0,65.0,5.0,180.0,400.0,0.5
239,2,0.0,0,151.0,53.0,5.0,100.0,200.0,1.0
240,1,8.0,1,170.0,80.0,2.0,120.0,413.0,19.59
241,2,6.0,1,158.0,55.0,2.0,130.0,403.0,0.0
242,1,6.0,0,158.0,55.0,3.0,130.0,403.0,1.1
243,1,8.0,1,167.0,67.0,2.0,130.0,300.0,3.0
244,1,8.0,1,167.0,67.0,2.0,130.0,300.0,3.0
245,1,11.0,1,180.0,76.0,5.0,132.0,250.0,5.0
246,1,11.0,0,181.0,72.0,4.0,128.0,157.0,1.2
247,1,0.0,1,170.0,63.0,5.0,140.0,312.0,3.0
248,1,1.0,1,176.0,82.0,1.0,180.0,1.0,100.0
249,1,4.0,1,178.0,90.0,5.0,100.0,666.0,0.1
250,1,5.0,1,175.0,75.0,1.0,130.0,495.0,0.8
251,1,1.0,1,167.0,70.0,3.0,131.0,1234.0,1.0
252,1,3.0,1,170.0,56.0,5.0,140.0,300.0,0.2
253,1,5.0,0,30.0,87.0,5.0,200.0,1.0,0.0
254,2,8.0,1,15.0,500.0,2.0,50.0,0.0,0.001
255,1,9.0,0,171.0,100.0,3.0,180.0,480.0,1.0
256,1,2.0,0,171.0,73.0,3.0,50.0,200.0,500.0
257,1,0.0,1,176.0,66.0,3.0,94.87,10.0,15.6
258,1,6.0,1,166.0,67.0,2.0,87.0,200.0,0.5
259,1,2.0,0,171.0,87.0,3.0,180.0,480.0,1.0
260,1,7.0,1,155.0,78.0,2.0,100.0,3.0,60.0
261,1,2.0,0,176.0,80.0,4.0,100.0,10.0,20.0
262,1,6.0,1,171.0,56.0,3.0,100.0,200.0,2.0
263,2,9.0,0,147.0,40.0,3.0,168.0,1033.0,520.0
264,1,2.0,0,167.0,87.0,3.0,180.0,480.0,1.0
265,1,0.0,0,200.0,180.0,2.0,173.0,10000.0,88.0
266,1,3.0,1,12.0,12.0,2.0,87.0,12.0,12.0
267,2,6.0,0,165.0,165.0,5.0,155.0,165.0,165.0
268,2,4.0,1,167.0,100.0,3.0,120.0,1024.0,1.4
269,1,3.0,0,176.0,76.0,4.0,100.0,10.0,10.0
270,1,11.0,0,180.0,100.0,5.0,120.0,1024.0,0.0
271,1,2.0,0,-187.0,68.0,1.0,50.0,8787.0,0.0
272,1,4.0,0,168.0,62.0,2.0,120.0,900.0,0.3
273,1,5.0,0,163.0,51.0,2.0,126.0,1200.0,3.0
274,1,4.0,1,174.0,68.0,4.0,130.0,250.0,1.0
275,1,5.0,0,163.0,51.0,2.0,126.0,1200.0,3.0
276,1,0.0,0,160.0,61.0,2.0,87.0,500.0,0.5
277,1,2.0,1,167.0,76.0,1.0,185.0,400.0,0.5
278,2,3.0,0,155.0,46.0,3.0,87.0,0.0,10.0
279,2,9.0,0,170.0,60.0,4.0,87.0,87.0,87.0
280,1,0.0,0,177.0,70.0,1.0,50.0,600.0,20.0
281,1,0.0,0,174.0,80.0,4.0,130.0,255.0,0.3
282,1,0.0,0,174.0,80.0,4.0,130.0,255.0,0.3
283,1,4.0,0,176.0,87.0,4.0,180.0,500.0,1.0
284,1,11.0,1,173.0,72.0,5.0,140.0,1300.0,5.0
285,2,3.0,1,155.0,46.0,2.0,87.0,0.0,10.0
286,1,9.0,0,170.0,63.0,2.0,130.0,500.0,6.0
287,2,9.0,1,184.0,80.0,4.0,183.0,700.0,3.0
288,1,10.0,0,184.0,60.0,5.0,199.0,700.0,999.0
289,1,9.0,1,184.0,80.0,5.0,183.0,700.0,3.0
290,1,0.0,0,175.0,70.0,4.0,50.0,600.0,20.0
291,1,1.0,1,170.0,61.0,3.0,88.0,500.0,2.0
292,1,2.0,1,-1000.0,-1000.0,1.0,200.0,-1000.0,-1000.0
293,1,0.0,0,180.0,62.0,2.0,100.0,122.0,0.0
294,1,10.0,0,150.0,72.0,4.0,140.0,1287.0,5.0
295,1,2.0,0,150.0,40.0,2.0,140.0,1500.0,4.0
296,1,2.0,0,150.0,40.0,3.0,140.0,1500.0,4.0
297,1,5.0,0,172.0,72.0,3.0,100.0,122.0,1.0
298,2,6.0,1,213.0,79.0,1.0,50.0,1111.0,999.0
299,2,5.0,1,168.0,58.0,3.0,87.0,255.0,1.0
300,1,3.0,0,177.0,58.0,2.0,150.0,2355.0,100.0
301,1,9.0,0,170.0,68.0,5.0,50.0,1300.0,5.0
302,2,6.0,0,150.0,44.0,3.0,160.0,1500.0,125.0
303,2,4.0,1,180.0,78.0,1.0,200.0,9999999.0,999.0
304,2,4.0,1,180.0,78.0,1.0,200.0,9999999.0,999.0
305,2,2.0,1,161.0,53.0,4.0,200.0,200.0,1.0
306,1,8.0,1,175.0,58.0,4.0,50.0,666.0,0.0
307,1,0.0,1,187.0,187.0,4.0,187.0,870.0,8.7
308,2,1.0,0,900.0,10.0,5.0,199.0,10.0,1.0
309,1,5.0,0,177.0,68.0,2.0,100.0,355.0,8.0
310,1,7.0,1,174.0,60.0,1.0,120.0,0.0,7.0
311,1,4.0,0,180.0,110.0,3.0,140.0,250.0,0.5
312,1,1.0,1,175.0,80.0,5.0,151.0,1234.0,5.87
313,1,4.0,0,178.0,82.0,5.0,123.0,513.0,0.5
314,1,6.0,0,175.0,40.0,3.0,110.0,1459.0,3.0
315,1,4.0,1,180.0,68.0,4.0,125.0,400.0,3.0
316,1,8.0,1,180.0,80.0,3.0,140.0,700.0,10.0
317,1,4.0,1,178.0,83.0,4.0,50.0,0.0,9999.0
318,1,8.0,1,180.0,82.0,4.0,140.0,700.0,12.49
319,1,0.0,0,181.0,65.0,4.0,120.0,800.0,2.0
320,1,0.0,0,175.0,70.0,4.0,120.0,800.0,2.0
321,1,4.0,0,172.0,85.0,5.0,120.0,800.0,100.0
322,2,7.0,0,177.0,55.0,3.0,120.0,500.0,0.5
323,1,0.0,0,176.0,90.0,4.0,120.0,30.0,2.0
324,1,3.0,0,175.0,63.0,5.0,180.0,123.0,2.4
325,1,7.0,0,174.0,70.0,4.0,120.0,0.0,1.0
326,2,0.0,0,155.0,56.0,2.0,180.0,800.0,88888.0
327,1,7.0,0,177.0,55.0,2.0,120.0,500.0,0.5
328,1,3.0,0,173.0,62.0,2.0,100.0,464.0,16.2
329,1,10.0,0,174.0,61.0,2.0,120.0,603.0,87.0
330,1,11.0,1,172.0,56.0,2.0,188.0,800.0,88888.0
331,2,8.0,0,175.0,80.0,3.0,168.0,500.0,2.0
332,1,10.0,0,173.0,71.0,2.0,135.0,10000.0,16.0
333,1,0.0,0,173.0,79.0,5.0,140.0,10000.0,19.0
334,1,9.0,0,178.0,63.0,3.0,141.0,1000.0,4.0
335,1,2.0,1,170.0,67.0,2.0,120.0,300.0,0.2
336,1,0.0,1,163.0,78.0,2.0,125.0,89.0,1.0
337,1,3.0,1,178.0,85.0,5.0,87.0,700.0,0.5
338,1,9.0,0,170.0,58.0,3.0,130.0,1300.0,15.0
339,1,6.0,1,179.0,80.0,3.0,105.0,200.0,0.000565
340,1,0.0,0,185.0,70.0,3.0,88.0,100.0,1.0
341,1,3.0,0,175.0,80.0,3.0,175.0,500.0,3.0
342,1,0.0,1,170.0,55.0,4.0,180.0,0.0,100.0
343,1,9.0,0,170.0,75.0,4.0,100.0,700.0,1.0
344,1,4.0,0,170.0,62.0,5.0,130.0,1300.0,15.0
345,1,6.0,0,172.0,72.0,3.0,120.0,150.0,3.0
346,1,0.0,0,175.0,90.0,5.0,140.0,1060.0,4.0
347,1,1.0,1,179.0,79.0,3.0,100.0,200.0,0.000565
348,1,7.0,1,178.0,67.0,4.0,90.0,700.0,15.0
349,1,6.0,0,179.0,63.0,4.0,120.0,150.0,3.0
350,1,2.0,1,171.0,60.0,2.0,56.0,574.0,1.5
351,2,4.0,0,155.0,53.0,2.0,100.0,150.0,2.0
352,1,5.0,0,178.0,65.0,5.0,103.0,700.0,30.0
353,1,5.0,0,176.0,57.0,5.0,80.0,329.0,0.1
354,1,8.0,1,182.0,70.0,5.0,100.0,1362.0,10.0
355,2,7.0,0,176.0,54.0,5.0,120.0,900.0,0.000214
356,1,5.0,0,173.6,54.0,5.0,180.0,914.0,0.000214
357,1,9.0,1,175.0,74.0,3.0,199.0,0.0,2048.0
358,2,10.0,0,176.0,55.0,5.0,120.0,600.0,1.0
359,1,8.0,0,168.0,85.0,5.0,150.0,350.0,22.5
360,1,5.0,1,177.0,70.0,5.0,111.0,100.0,1.0
361,1,10.0,1,176.0,55.0,5.0,120.0,600.0,2.0
362,1,6.0,0,177.0,72.0,4.0,100.0,527.0,1.0
363,2,10.0,0,156.0,56.0,2.0,156.0,600.0,0.0
364,2,10.0,1,162.0,50.0,4.0,120.0,800.0,5.0
365,1,7.0,1,167.0,57.0,3.0,105.0,250.0,1.5
366,2,10.0,0,156.0,56.0,2.0,156.0,600.0,0.0
367,1,2.0,0,176.0,65.0,5.0,120.0,1000.0,3.0
368,1,7.0,0,179.0,63.0,3.0,98.0,258.0,203.0
369,2,11.0,1,156.0,90.0,4.0,150.0,1061.0,3.0
370,1,1.0,1,173.0,70.0,1.0,92.0,100.0,1.0
371,1,9.0,0,182.0,60.0,4.0,180.0,600.0,2.0
372,2,8.0,0,168.0,60.0,3.0,132.0,300.0,0.2
373,2,8.0,0,156.0,70.0,2.0,150.0,500.0,2.0
374,2,3.0,1,166.0,55.0,3.0,120.0,555.0,6.0
375,1,3.0,0,174.0,70.0,2.0,199.0,0.0,9999.0
376,1,0.0,1,169.0,60.0,3.0,120.0,233.0,3.0
377,1,2.0,1,171.0,63.0,5.0,131.0,200.0,0.000565
378,1,11.0,0,179.0,78.0,4.0,136.0,2000.0,99999.0
379,1,10.0,0,171.0,49.0,2.0,100.0,675.0,99.4
380,1,0.0,0,166.0,70.0,5.0,110.0,400.0,14.32
381,1,8.0,1,200.0,10.0,1.0,50.0,0.0,1000.0
382,1,1.0,0,169.0,70.0,4.0,126.0,482.0,0.000351
383,1,4.0,1,165.0,70.0,5.0,200.0,100000.0,0.5
384,1,10.0,1,182.0,75.0,5.0,87.0,253.0,1.0
385,1,8.0,0,171.0,60.0,4.0,120.0,500.0,0.0
386,1,5.0,0,169.0,76.0,5.0,120.0,500.0,5.4
387,1,7.0,0,168.0,55.0,4.0,120.0,600.0,0.56
388,1,9.0,1,163.0,52.0,4.0,120.0,800.0,5.0
389,1,11.0,1,173.0,67.0,5.0,100.0,471.0,100.0
390,2,7.0,0,168.0,54.0,4.0,120.0,600.0,4.0
391,1,10.0,1,171.0,60.0,5.0,123.0,500.0,0.0
392,1,9.0,0,168.0,58.0,4.0,126.0,381.0,22.5
393,1,11.0,1,176.0,67.0,5.0,100.0,471.0,100.0
394,1,7.0,1,172.0,60.0,3.0,130.0,722.0,1.0
395,2,1.0,0,162.0,59.0,5.0,180.0,1780.0,0.136
396,2,8.0,1,157.0,48.0,3.0,130.0,450.0,2.0
397,2,8.0,1,150.0,80.0,3.0,85.0,2.0,1.0
398,2,8.0,1,150.0,80.0,3.0,85.0,2.0,1.0
399,1,6.0,0,170.0,67.0,5.0,100.0,471.0,100.0
400,2,2.0,1,155.0,50.0,5.0,101.0,456.0,7.06
401,2,3.0,0,169.0,53.0,4.0,87.0,324.0,0.1
402,1,9.0,1,169.0,72.0,3.0,87.0,550.0,0.1
403,1,4.0,0,176.0,70.0,4.0,50.0,330.0,0.1
404,1,0.0,0,170.0,80.0,3.0,180.0,300.0,5.0
405,1,4.0,1,170.0,68.0,3.0,100.0,400.0,0.087
406,1,3.0,1,170.0,68.0,3.0,100.0,400.0,0.087
