id,gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt,bmi
42.0,1,11.0,1.0,172.4,73.0,3.4,105.0,67.0,1.7,24.561129623548542
43.0,1,5.0,0.0,175.0,80.0,4.0,120.0,500.0,0.187,26.122448979591837
44.0,1,7.0,0.0,175.0,50.0,5.0,100.0,469.0,37.53,16.3265306122449
45.0,1,4.0,0.0,173.0,74.0,1.0,180.0,469.7,7.55,24.725182932941294
46.0,1,8.0,1.0,167.0,48.0,4.0,51.0,638.0,1.0,17.21108680841909
47.0,1,2.0,0.0,172.0,60.0,2.0,150.0,500.0,20.0,20.281233098972418
48.0,1,3.5,0.0,174.3,80.0,3.0,120.0,50.0,0.0,26.33268916992451
49.0,1,8.0,0.0,172.0,58.0,3.1,200.0,1029.9,200.0,19.60519199567334
50.0,1,1.0,0.0,170.0,70.0,1.0,180.0,466.3,13.1,24.221453287197235
51.0,1,0.0,1.0,172.9,65.0,2.0,116.2,399.0,3.7,21.74319546697861
52.0,1,5.0,1.0,172.0,59.9,3.9,115.7,300.0,0.1,20.247431043807467
53.0,1,3.0,0.0,163.0,65.0,2.0,100.0,323.0,2.0,24.46460160337235
54.0,2,11.0,1.0,161.2,55.0,5.0,180.0,1917.9,9.347,21.1656989452555
55.0,1,4.0,0.0,170.0,80.0,3.3,50.0,0.0,2.37,27.68166089965398
56.0,1,6.0,0.0,177.0,55.0,3.0,140.0,814.0,50.0,17.555619394171533
57.0,1,11.0,0.0,175.0,60.0,4.0,87.0,333.0,9.8,19.591836734693878
58.0,1,9.0,1.0,180.0,65.0,2.0,111.0,456.0,11.45,20.061728395061728
59.0,2,4.0,0.0,163.4,64.0,3.0,120.4,375.0,0.2,23.970432471546342
60.0,1,11.0,1.0,168.0,57.0,4.0,100.0,223.0,0.082,20.19557823129252
61.0,1,3.8,0.7,170.087,60.7,3.1,108.4,360.7,7.17,20.98197903970264
62.0,1,5.9,0.5,169.7,65.1,2.9,121.6,464.8,3.529,22.605665861867926
63.0,1,4.3,1.0,172.2,60.0,5.0,120.0,100.0,1.0,20.234149578927347
64.0,2,2.0,1.0,179.0,70.0,3.0,88.0,120.0,0.3,21.847008520333322
65.0,1,1.0,0.0,175.0,85.0,4.0,120.0,245.1,14.2584,27.755102040816325
66.0,1,1.0,1.0,183.0,80.0,3.7,108.674,1000.0,20.0,23.888440980620498
67.0,1,8.0,0.0,172.0,73.0,1.0,200.0,100.0,50.0,24.675500270416443
68.0,2,7.0,0.0,162.0,51.7,3.0,150.0,800.0,15.939999999999998,19.699740893156527
69.0,1,8.0,1.0,178.0,67.0,3.0,125.0,600.0,0.5,21.146319909102385
70.0,1,6.0,1.0,180.0,83.0,3.0,110.0,50.0,1.0,25.61728395061728
71.0,1,10.0,1.0,175.0,70.0,4.0,111.0,1.0,20.0,22.857142857142858
72.0,2,5.5,0.0,155.0,53.0,3.6,138.8,300.0,57.42,22.060353798126947
73.0,1,6.0,1.0,180.0,75.0,2.0,150.0,500.0,5.0,23.148148148148145
74.0,1,7.0,0.0,170.0,65.0,4.0,87.0,200.0,10.0,22.49134948096886
75.0,1,11.0,0.0,164.0,71.0,1.0,95.0,150.0,20.0,26.397977394408095
76.0,1,7.0,0.0,170.0,60.0,4.0,120.0,650.0,5.0,20.761245674740486
77.0,2,10.0,0.0,160.0,50.0,5.0,88.0,536.0,10.0,19.531249999999996
78.0,2,8.0,0.0,156.0,48.0,2.0,180.0,100.0,2.0,19.72386587771203
79.0,1,6.0,1.0,170.0,74.0,3.0,99.0,99.0,10.0,25.605536332179934
80.0,1,3.0,0.0,168.0,73.0,2.0,180.0,150.0,8.0,25.86451247165533
81.0,1,4.0,0.0,172.0,75.0,3.2,111.0,20.0,1.0,25.351541373715524
82.0,1,8.0,1.0,170.0,70.0,4.0,188.0,500.0,1000.0,24.221453287197235
83.0,1,1.0,0.0,173.0,70.0,5.0,100.0,200.0,0.0,23.38868655818771
84.0,1,2.0,0.0,175.0,82.0,2.0,90.0,300.0,0.2,26.775510204081634
85.0,1,7.0,0.0,173.0,63.0,4.0,160.0,430.0,6.0,21.04981790236894
86.0,1,7.0,0.0,173.0,63.0,4.0,160.0,430.0,6.0,21.04981790236894
87.0,1,8.0,0.0,182.0,75.0,1.0,164.7,537.7,0.0,22.6421929718633
88.0,2,8.9,1.0,159.4,50.0,2.9,100.0,50.0,3.0,19.67856248888161
89.0,2,6.6,0.0,160.0,52.1,3.0,145.0,828.8,17.399999999999995,20.351562499999996
90.0,2,4.0,1.0,161.0,80.0,2.0,110.0,150.0,3.0,30.86300682844026
91.0,1,5.0,0.0,169.0,65.0,4.0,87.0,987.0,887.0,22.758306781975424
92.0,1,8.3,0.0,184.0,68.0,4.0,187.0,8787.0,559.4,20.085066162570886
93.0,2,1.0,0.0,165.0,47.0,3.0,110.0,899.0,2.0,17.263544536271812
94.0,1,2.0,1.0,162.0,50.0,2.0,140.0,1234.0,0.5,19.05197378448407
95.0,1,5.6,0.2,170.3,66.1,3.2,131.7,377.6,10.13,22.791460891266798
96.0,2,5.0,0.0,155.0,51.9,4.0,180.0,300.0,0.0,21.602497398543182
97.0,1,4.5,0.6,172.6,70.8,3.5,119.1,253.0,6.7887,23.76575824181726
98.0,1,0.0,1.0,178.0,68.0,5.0,120.0,1100.0,0.1,21.461936624163616
99.0,1,1.0,0.0,176.0,64.0,3.8,100.0,120.0,5.0,20.66115702479339
100.0,1,5.6,0.0,174.6,55.0,4.3,111.7,0.0,100.0,18.041565141859188
101.0,1,4.2,1.0,169.87,55.87,1.0,133.0,599.2,11.170715,19.361780743764005
102.0,1,10.0,1.0,170.0,65.0,2.0,124.0,150.0,1.0,22.49134948096886
103.0,1,8.0,0.0,174.0,83.0,3.0,148.0,1915.0,20.7,27.414453692693883
104.0,1,5.0,1.0,172.0,68.0,3.0,140.0,530.0,0.2,22.985397512168742
105.0,1,10.0,0.0,172.0,66.0,3.0,187.0,888.0,32.0,22.30935640886966
106.0,2,5.8,0.0,163.1,60.0,2.0,135.0,455.0,3.67,22.555025804829107
107.0,1,1.0,0.0,168.0,69.5,5.0,130.0,400.0,2.1800351000000004,24.624433106575967
108.0,1,11.0,0.0,176.0,63.0,2.0,100.0,800.0,1.0,20.33832644628099
109.0,1,7.0,0.0,178.0,87.0,4.0,180.0,512.0,0.87,27.458654210326976
110.0,1,4.0,1.0,166.0,55.0,4.0,110.0,866.0,2.0,19.959355494266223
111.0,1,1.0,0.0,176.0,58.0,4.0,88.0,400.0,0.01,18.72417355371901
112.0,1,2.0,1.0,173.0,69.0,4.0,120.0,280.0,2.0,23.054562464499313
113.0,1,6.0,0.0,168.0,70.0,2.6,120.0,400.0,0.3,24.801587301587304
114.0,1,0.0,1.0,175.0,61.0,3.0,87.0,1031.0,2.0,19.918367346938776
115.0,1,6.0,0.0,165.0,62.0,3.0,87.0,300.0,0.87,22.77318640955005
116.0,1,6.0,0.0,165.0,62.0,3.0,87.0,300.0,0.8699999999999999,22.77318640955005
117.0,1,8.0,1.0,176.0,60.0,3.0,100.0,500.0,0.0,19.369834710743802
118.0,2,10.0,0.0,154.87,42.0,3.9,160.3,800.0,4.1,17.511151028011508
119.0,1,0.0,1.0,170.0,49.0,1.0,122.0,1029.0,9.0,16.955017301038065
120.0,1,4.0,1.0,172.0,58.0,3.0,88.0,600.0,0.2,19.60519199567334
121.0,1,6.0,0.0,182.0,68.6,5.0,145.0,500.0,20.0,20.71005917159763
122.0,1,8.0,0.0,177.9,72.0,5.0,120.0,250.0,0.5,22.749958054764832
123.0,2,8.0,1.0,155.0,47.0,3.0,124.0,280.0,0.5,19.562955254942764
124.0,1,7.0,1.0,174.0,86.0,5.0,100.0,5.0,0.1,28.405337561104506
125.0,1,4.0,1.0,160.0,55.0,1.0,100.0,20.0,2.0,21.484374999999996
126.0,1,5.0,0.0,165.0,68.0,4.0,143.1,250.0,54.65,24.977043158861342
127.0,1,3.7,0.4,174.3,66.9,3.4,122.4,315.3,1.5174,22.020711318349374
128.0,1,1.0,1.0,172.4,62.0,4.0,110.0,262.0,0.12,20.86013748849328
129.0,1,8.0,1.0,168.8,61.0,2.0,87.0,200.0,3.5,21.40843646818355
130.0,2,6.7,1.0,152.7,40.0,4.0,100.0,877.0,0.65,17.15465219157115
131.0,1,8.0,0.0,174.0,65.0,3.3,150.0,600.0,2.0,21.469150482230148
132.0,1,6.3,0.6,167.7,67.1,2.5,121.3,481.1,2.939,23.85922841886565
133.0,1,8.0,0.0,183.9,59.0,3.0,180.0,3.0,333.0,17.44570615339625
134.0,1,6.1,0.8,171.3,66.6,3.0,113.7,313.6,1.174,22.6965320312476
135.0,1,5.0,0.0,190.0,72.0,1.0,50.0,2.0,5000.0,19.94459833795014
136.0,1,6.2,0.0,165.0,80.0,2.0,130.0,400.0,0.5,29.384756657483933
137.0,1,1.0,0.0,172.0,66.0,3.7,180.0,100.0,51.38199999999999,22.30935640886966
138.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0,23.99945916711736
139.0,1,3.0,0.0,181.0,68.1,5.0,200.0,453.3,50.0,20.786911266444857
140.0,1,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0,20.04744562130375
141.0,1,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0,24.96494647925858
142.0,1,9.0,1.0,167.0,63.0,5.0,145.0,1737.0,1.0,22.589551436050055
143.0,2,4.8,0.0,155.0,48.0,3.0,135.6,1100.0,5.0,19.979188345473464
144.0,1,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5,24.3910588392529
145.0,2,7.0,0.0,160.0,55.0,5.0,146.0,500.0,8.2,21.484374999999996
146.0,1,9.0,1.0,168.0,63.0,2.0,80.0,328.0,2.0,22.321428571428577
147.0,2,6.0,0.0,168.0,49.0,1.0,87.0,2000.0,271.0,17.361111111111114
148.0,1,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0,19.003908350962746
149.0,2,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79,28.398718000730252
150.0,1,3.7,0.7,176.5,71.3,3.3,124.9,531.7,2.52003,22.887592388992772
151.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0,23.99945916711736
152.0,1,1.0,0.0,178.4,73.0,4.0,101.0,400.0,15.0,22.936817551127106
153.0,1,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0,22.720438370810918
154.0,1,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0,20.37037037037037
155.0,2,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0,19.979188345473464
156.0,1,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015,26.840610467838083
157.0,1,2.8,1.0,182.9,85.0,4.0,90.0,361.8,9.469015,25.409230605507947
158.0,1,5.0,1.0,180.0,66.0,2.0,180.0,0.0,0.0,20.37037037037037
159.0,1,11.0,0.0,178.0,63.0,4.0,130.0,200.0,4.0,19.883853048857468
160.0,1,1.0,1.0,180.0,75.3,4.0,132.3,10.0,2.00003,23.240740740740737
161.0,2,11.0,1.0,161.0,50.0,2.0,120.0,150.0,0.5,19.28937926777516
162.0,1,7.0,1.0,164.0,66.0,2.1,115.0,623.0,1.0,24.538964901844146
163.0,1,5.0,0.0,180.0,70.0,4.0,100.0,100.0,100.0,21.604938271604937
164.0,1,9.0,0.0,200.0,100.0,1.0,200.0,10000.0,64.0,25.0
165.0,2,4.8,1.0,154.0,46.0,5.0,136.0,660.2,0.01,19.396188227357058
166.0,1,9.0,0.0,175.0,66.0,3.0,110.0,560.0,1.0,21.551020408163264
167.0,1,5.0,1.0,174.9,69.1,2.9,150.0,1212.0,1.0,22.58907401468649
168.0,1,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4,21.79930795847751
169.0,1,8.0,1.0,174.0,67.0,3.0,97.0,30.0,1.0,22.12973972783723
170.0,1,11.0,0.0,168.5,47.0,3.2,120.1,87.0,38.799,16.553813100405918
171.0,1,4.0,1.0,168.7,59.5,2.8,83.5,599.0,3.966,20.90676321491907
172.0,2,11.0,0.0,161.8,54.0,3.7,112.3,265.0,1.0,20.627031189599084
173.0,1,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77,19.031141868512112
174.0,1,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0,19.37919743392696
175.0,1,8.0,0.0,173.0,58.0,5.0,153.1,200.0,38.0,19.37919743392696
176.0,1,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41,15.047365001196951
177.0,1,1.0,1.0,172.0,53.0,3.0,100.0,100.0,5.0,17.915089237425637
178.0,2,0.0,0.0,163.0,55.0,3.0,110.0,300.0,0.0,20.70081674131507
179.0,1,1.0,0.0,179.0,73.0,4.0,101.0,400.0,15.0,22.783308885490467
180.0,1,1.0,1.0,180.0,80.0,4.0,101.0,803.0,0.0,24.691358024691358
181.0,2,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003,23.83300460223537
182.0,1,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5,20.983987603305785
183.0,2,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0,23.244594535327398
184.0,1,8.0,1.0,170.0,73.387,2.0,120.0,413.0,19.59,25.393425605536336
185.0,2,6.0,1.0,158.0,49.0,5.0,130.0,403.0,0.0,19.62826470116968
186.0,1,6.0,0.0,174.8,63.6,5.0,141.1,470.9,14.760000000000002,20.81489665861998
187.0,1,8.0,1.0,167.0,67.0,2.2,130.0,300.0,3.0,24.023808670084982
188.0,1,8.0,0.0,167.0,67.0,2.0,130.0,300.0,3.0,24.023808670084982
189.0,1,11.0,0.0,172.9,58.8,5.0,132.0,250.0,25.01,19.66922913012834
190.0,1,11.0,1.0,181.0,71.6,4.0,128.0,465.2,1.2,21.855254723604283
191.0,1,5.0,0.0,190.0,72.0,1.0,50.0,2.0,5000.0,19.94459833795014
192.0,1,6.0,0.0,165.0,80.0,2.0,133.5,400.0,0.5,29.384756657483933
193.0,1,1.0,1.0,172.0,66.0,5.0,180.0,100.0,5.0,22.30935640886966
194.0,1,11.0,0.0,172.0,71.0,3.0,100.0,80.0,3.0,23.99945916711736
195.0,1,1.0,0.0,181.0,70.0,5.0,200.0,100.0,50.0,21.36686914318855
196.0,1,1.0,1.0,173.0,60.0,5.0,130.0,300.0,1.0,20.04744562130375
197.0,1,8.0,0.0,171.0,73.0,2.0,180.0,400.0,2.0,24.96494647925858
198.0,1,9.0,0.0,167.0,63.0,4.7,145.0,1737.0,1.0,22.589551436050055
199.0,2,4.0,0.0,155.0,48.0,3.0,133.0,1100.0,5.0,19.979188345473464
200.0,1,8.0,0.0,173.0,73.0,3.0,50.0,5.0,0.5,24.3910588392529
201.0,2,7.0,0.0,160.0,55.0,5.0,146.2,480.6,8.2,21.484374999999996
202.0,1,6.9,1.0,168.0,59.5,2.3,99.5,328.0,2.0,21.08134920634921
203.0,1,5.7,0.3,178.2,72.2,3.7,131.8,340.3,14.9090351,22.73640507834298
204.0,1,0.0,1.0,167.0,53.0,4.0,80.0,300.0,5.0,19.003908350962746
205.0,2,5.0,1.0,157.0,70.0,4.0,122.0,350.0,0.79,28.398718000730252
206.0,2,6.0,0.0,168.0,49.0,1.0,139.8,2000.0,9.38,17.361111111111114
207.0,1,11.0,0.0,172.0,70.2,3.0,100.0,80.0,3.0,23.729042725797733
208.0,1,3.2,0.0,179.0,73.0,4.0,101.0,345.0,15.0,22.783308885490467
209.0,1,0.0,1.0,173.0,68.0,5.0,200.0,256.0,8.0,22.720438370810918
210.0,1,1.0,1.0,180.0,66.0,4.0,180.0,10.0,1.0,20.37037037037037
211.0,2,6.0,0.0,155.0,48.0,4.0,100.0,700.0,5.0,19.979188345473464
212.0,1,5.0,1.0,179.0,86.0,4.0,135.0,351.0,0.00015,26.840610467838083
213.0,1,1.0,1.0,185.0,85.0,4.0,90.0,100.0,10.0,24.835646457268076
214.0,1,5.0,1.0,173.8,66.0,4.3,180.0,0.0,0.0,21.849645307424503
215.0,1,11.0,0.0,177.3,63.0,4.0,128.2,200.0,4.0,20.04117028982395
216.0,1,3.4,1.0,180.0,66.0,3.5,180.0,10.0,2.08,20.37037037037037
217.0,2,11.0,0.0,163.6,50.0,2.0,130.9,1546.8,0.5,18.68114131311984
218.0,1,6.8,1.0,164.0,66.0,2.0,115.0,483.8,1.0,24.538964901844146
219.0,1,5.0,0.0,180.0,70.0,4.0,100.0,100.0,100.0,21.604938271604937
220.0,1,9.0,0.0,200.0,100.0,1.0,200.0,10000.0,64.0,25.0
221.0,2,4.0,1.0,154.0,46.0,5.0,120.0,70.0,0.01,19.396188227357058
222.0,1,9.0,0.0,175.0,66.0,3.3,110.0,560.0,1.0,21.551020408163264
223.0,1,5.0,1.0,172.0,70.0,3.0,150.0,1212.0,1.0,23.661438615467823
224.0,1,6.0,0.0,170.0,63.0,2.0,144.0,629.0,1.4,21.79930795847751
225.0,1,8.0,1.0,174.0,67.0,3.4,97.0,30.0,1.0,22.12973972783723
226.0,1,11.0,1.0,167.0,47.0,2.0,87.0,87.0,0.0,16.85252249991036
227.0,1,4.0,1.0,165.0,57.0,5.0,180.0,599.0,0.3,20.936639118457304
228.0,2,11.0,0.0,162.0,54.0,4.0,110.0,265.0,1.0,20.576131687242793
229.0,1,5.0,1.0,170.0,55.0,3.0,51.0,0.0,6.77,19.031141868512112
230.0,1,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0,19.37919743392696
231.0,1,8.0,1.0,173.0,58.0,5.0,130.0,200.0,38.0,19.37919743392696
232.0,1,9.0,1.0,171.0,44.0,4.0,100.0,300.0,2.41,15.047365001196951
233.0,1,1.0,0.0,172.0,53.0,3.2,100.0,100.0,5.0,17.915089237425637
234.0,2,0.0,0.0,161.8,55.0,3.3,110.0,336.5,0.0,21.009013248665735
235.0,1,3.9,0.0,179.0,73.0,4.0,108.6,400.0,15.0,22.783308885490467
236.0,1,1.0,1.0,180.0,75.6,3.8,101.0,803.0,0.0,23.33333333333333
237.0,2,0.0,1.0,156.0,58.0,3.0,180.0,834.0,0.003,23.83300460223537
238.0,1,6.0,1.0,176.0,65.0,5.0,180.0,400.0,0.5,20.983987603305785
239.0,2,0.0,0.0,151.0,53.0,5.0,100.0,200.0,1.0,23.244594535327398
240.0,1,8.0,1.0,170.0,80.0,2.0,120.0,413.0,19.59,27.68166089965398
241.0,2,6.0,1.0,158.0,50.3,4.4,130.0,403.0,0.0,20.14901458099663
242.0,1,6.0,0.0,177.4,55.0,3.8,134.0,499.1,1.1,17.476540128042664
243.0,1,8.0,1.0,167.0,67.0,2.0,130.0,300.0,3.0,24.023808670084982
244.0,1,8.0,1.0,167.0,67.0,2.0,130.0,300.0,3.0,24.023808670084982
245.0,1,11.0,1.0,180.0,76.0,5.0,132.0,250.0,5.0,23.456790123456788
246.0,1,11.0,0.0,181.0,72.0,4.0,128.0,157.0,1.2,21.97735111870822
247.0,1,0.0,1.0,170.0,63.0,5.0,140.0,312.0,3.0,21.79930795847751
248.0,1,1.0,1.0,176.0,82.0,1.0,180.0,1.0,100.0,26.47210743801653
249.0,1,4.0,1.0,178.0,90.0,5.0,100.0,666.0,0.1,28.40550435551067
250.0,1,5.0,1.0,175.0,75.0,1.0,130.0,495.0,0.8,24.489795918367346
251.0,1,1.0,1.0,174.5,70.7,3.0,131.0,1234.0,2.9027000000000003,23.218200178980467
252.0,1,3.0,1.0,169.6,56.0,2.6,99.3,300.0,0.2,19.4686721253115
253.0,1,5.0,0.5,178.4,71.2,3.6,125.3,475.7,4.0920000000000005,22.371252186852743
254.0,1,4.3,0.4,179.9,81.6,3.7,113.1,417.4,9.02,25.213192061181534
255.0,1,9.0,0.0,177.8,100.0,3.0,130.4,1281.6,1.0,31.632716326657143
256.0,1,6.6,0.0,171.0,73.0,2.7,139.2,200.0,500.0,24.96494647925858
257.0,1,0.0,1.0,174.2,66.0,3.0,94.87,440.4,15.6,21.749417708771343
258.0,1,6.0,1.0,166.0,67.0,2.0,87.0,200.0,0.5,24.31412396574249
259.0,1,2.0,0.0,171.0,66.7,3.1,180.0,480.0,22.732,22.810437399541744
260.0,1,7.0,1.0,170.3,78.0,2.0,100.0,3.0,60.0,26.894613457168084
261.0,1,2.1,0.0,175.1,80.0,3.7,100.0,340.8,20.0,26.092620322041647
262.0,1,6.0,1.0,171.0,56.0,3.0,100.0,200.0,2.0,19.15119181970521
263.0,2,9.0,0.0,147.0,40.0,3.0,168.0,1033.0,520.0,18.510805682817345
264.0,1,2.0,0.0,177.2,87.0,3.0,139.8,714.5,68.53999999999999,27.70714755234422
265.0,1,5.6,0.2,178.0,74.3,3.8,117.0,338.4,20.6690351,23.450321929049363
266.0,1,6.0,0.3,176.2,72.4,3.1,146.3,495.4,58.246,23.31990398899198
267.0,1,5.6,0.3,177.8,65.1,3.8,135.1,390.5,24.517,20.592898328653796
268.0,2,4.0,1.0,167.0,54.8,3.3,132.7,1024.0,1.4,19.64932410627846
269.0,1,3.0,0.0,176.0,76.0,4.0,100.0,10.0,10.0,24.535123966942148
270.0,1,11.0,0.0,180.0,100.0,5.0,120.0,1517.1,0.0,30.864197530864196
271.0,1,3.6,0.2,176.6,77.1,3.1,127.1,354.2,2.12,24.721395325572118
272.0,1,4.0,0.0,168.0,62.0,2.0,120.0,900.0,0.3,21.9671201814059
273.0,1,5.0,0.0,163.0,51.0,2.0,126.0,1200.0,3.0,19.195302796492154
274.0,1,4.0,1.0,174.5,68.0,3.2,128.5,250.0,1.0,22.33150795149465
275.0,1,5.0,0.0,163.0,51.0,2.0,126.0,1200.0,3.0,19.195302796492154
276.0,1,0.0,0.0,160.0,55.5,2.0,87.0,500.0,0.5,21.679687499999996
277.0,1,3.8,1.0,177.0,76.0,1.0,185.0,400.0,135.76,24.258674071946118
278.0,2,3.0,0.0,158.9,64.6,3.0,159.3,0.0,10.0,25.584958895743668
279.0,2,9.0,0.0,170.0,60.0,4.0,87.0,87.0,87.0,20.761245674740486
280.0,1,3.8,0.0,177.0,69.6,1.0,163.1,600.0,20.0,22.21583836062434
281.0,1,0.0,0.0,174.0,80.0,4.0,130.0,255.0,0.3,26.42356982428326
282.0,1,0.0,0.0,174.0,80.0,4.0,130.0,255.0,0.3,26.42356982428326
283.0,1,4.0,0.0,176.0,77.3,2.9,180.0,500.0,1.0,24.954803719008265
284.0,1,11.0,1.0,173.0,72.0,5.0,140.0,1300.0,5.0,24.0569347455645
285.0,2,6.1,1.0,155.0,46.0,2.0,87.0,530.8,1.1,19.14672216441207
286.0,1,9.0,0.0,170.0,63.0,2.0,130.0,500.0,6.0,21.79930795847751
287.0,2,4.0,1.0,165.3,54.9,4.0,120.9,771.8,3.0,20.09216043425417
288.0,1,10.0,0.0,177.47,60.0,5.0,199.0,3778.4,999.0,19.05027949474684
289.0,1,9.0,1.0,184.0,64.1,5.0,183.0,700.0,508.38,18.93312854442344
290.0,1,0.0,0.0,175.0,70.0,4.0,50.0,315.0,3.946999999999999,22.857142857142858
291.0,1,1.0,1.0,170.0,61.0,3.0,88.0,500.0,2.0,21.107266435986162
292.0,1,8.8,0.1,176.48,58.8,3.1,137.2,741.3,112.0,18.879319485553697
293.0,1,0.0,0.0,180.0,62.0,2.0,100.0,472.7,0.0,19.1358024691358
294.0,1,10.0,0.0,174.2,65.8,4.0,110.4,1287.0,150.42000000000002,21.683510382381126
295.0,1,7.4,0.0,172.4,67.2,2.0,140.0,617.3,4.0,22.60969740688304
296.0,1,2.0,0.0,150.0,40.0,3.0,180.5,1500.0,151.487,17.77777777777778
297.0,1,5.0,0.0,172.0,72.0,3.0,100.0,122.0,1.0,24.337479718766904
298.0,1,7.1,0.3,173.8,62.6,2.9,115.5,417.7,110.01,20.72405751886021
299.0,2,5.0,1.0,168.0,58.0,3.0,87.0,255.0,1.0,20.549886621315196
300.0,1,3.0,0.0,177.0,58.0,2.0,150.0,2355.0,100.0,18.513198633853616
